st_id;st_us_id;st_description;st_date;st_status
4632;4067;Pro vobis ut brevens,;3/02/2005 6:28;A6LA4YLE
4633;3147;funem. sed;12/02/2006 20:20;V03KT46CLBFUY
4634;5421;si nomen trepicandor;15/09/2005 6:39;3G6KF7UTBVP9
4635;5312;linguens et;28/12/2006 2:25;GSQMA1PB9Y1HSL8
4636;5462;Et et manifestum quantare;14/11/2004 5:39;ES1BPIUYD5
4637;5190;linguens regit, quorum;10/10/2006 14:35;I1O7UKYPKVO4T95
4638;1957;quad in novum Versus;10/11/2004 0:22;I42NMM3X2
4639;4169;si novum bono;24/09/2006 23:34;XGYXR85U79L
4640;4612;novum quad trepicandor;15/11/2010 0:43;7XTVNUQN82
4641;4516;brevens, eggredior.;28/11/2007 21:03;PBUBIKWYR46
4642;3639;quorum quad;13/07/2004 4:02;HRM3FZY1V8S
4643;4208;linguens homo, homo,;22/07/2002 1:07;5TQY86FE
4644;3636;quantare vantis.;25/07/2008 1:51;W8MXXN9BB
4645;5020;eudis Longam,;15/02/2010 12:51;L0AC30RAN
4646;5241;quo, e e esset;8/04/2008 4:28;1PHJW5OTXPKPRR
4647;5573;novum Longam, quo;22/03/2008 21:02;I06HCOQJE7X
4648;3472;e Quad ut egreddior Id;4/04/2006 10:06;HMYHWR4U7
4649;314;e et habitatio;15/04/2006 0:19;21SYGDM9V8
4650;5170;gravis non funem. vobis;16/09/2007 20:36;QKZKTBLA52CZ
4651;3239;apparens pladior eudis;10/10/2007 11:50;66Z7OXNXERX5PD
4652;4281;quorum vantis.;24/03/2006 16:08;CX5BOAQ1YW3GJJ
4653;4788;venit. Id parte vobis;22/11/2009 2:16;PQ1GR9DEKXLMCT1F
4654;2697;e in quad in;25/01/2005 23:40;NULL
4655;5310;transit. apparens;11/05/2002 15:52;XCX8X0A0G41ALH3D
4656;5549;imaginator rarendum in;23/09/2002 16:10;1738MZYIKD3OD
4657;5041;fecundio, parte;23/10/2008 7:09;WGZI6LSRPRGB4C
4658;5229;nomen Versus;13/02/2007 6:41;ZFH9ZSUCVBDYQDN6
4659;5583;Quad funem.;7/11/2005 2:44;2W4ULZXRKAHBS
4660;3978;et funem. delerium.;29/12/2005 20:10;UMEKXMFEF2447S
4661;4649;glavans glavans;26/03/2006 23:21;2E2L39789EG
4662;5479;Multum rarendum;10/04/2003 20:11;HFHC120JCBSP
4663;4879;habitatio travissimantor;9/01/2003 17:34;XOG2PHS54IV
4664;4305;regit, non;22/11/2003 1:44;PP1ME56G2XYYP
4665;5373;quo Pro novum linguens;3/06/2007 14:03;168AQMC15LR5JWOE
4666;5236;non parte non;22/01/2008 22:27;XMXBDZWY6L8HZ
4667;1857;plurissimum;12/03/2006 11:49;ICNGLWUR92
4668;4601;et pars homo, non;7/06/2008 11:34;JGV8LASNK1
4669;5276;e et egreddior;2/10/2002 5:52;SRN6CCK03J5W8T
4670;4615;et in manifestum Versus;17/03/2007 5:17;G2II6DVM
4671;5563;apparens fecit,;11/05/2006 21:53;J1QLBGUFN
4672;4962;vobis Sed et fecit,;20/10/2002 13:58;KVSFKH68Y5DKMEO
4673;5251;gravis fecit, Sed;13/02/2002 5:25;P42VYX4TN
4674;5187;fecit, vantis. quartu;2/08/2008 2:03;LZONPQ8190ONY0
4675;5052;venit. eudis apparens;5/02/2010 4:42;4WHGYEBW
4676;5475;in plurissimum;27/04/2005 0:59;RPDR8MRYR9V6
4677;5375;dolorum trepicandor;27/04/2002 7:09;BGMBL5N5261
4678;3684;quo non transit.;10/02/2005 2:05;T0MDOVA3
4679;4928;venit. quo Versus funem.;13/12/2005 16:55;VZDHSM9QVP4SKL1
4680;5318;nomen essit. egreddior;2/07/2009 14:59;NS68CPJCV
4681;4287;et vobis vobis;16/11/2010 20:33;M4L2DL3DFG9UT
4682;4131;funem. quo;14/09/2005 20:50;DF6HW39FLJ13
4683;5556;si delerium. fecundio,;3/04/2003 22:43;UU6G1LD054TBJO66
4684;NULL;Quad et quo,;27/05/2010 19:45;KTZOUXJ2FR5
4685;5518;esset regit,;3/03/2006 8:44;J20AI9J8Z78GH8A
4686;5363;imaginator et;17/03/2009 9:02;5DF290Y83FZWN
4687;5014;plorum quo ut;14/03/2006 4:11;LU7TL2S10FNXL
4688;5464;glavans gravis;18/01/2003 20:39;KI6MN6W2C2XJ3
4689;3087;imaginator Sed dolorum;7/05/2005 14:47;63AMKLME8
4690;5587;habitatio Et si non;6/04/2006 10:15;M7K4C0FBELN
4691;4413;Id vobis transit.;21/01/2007 22:30;8D9HHIH4W2Z
4692;5065;et brevens,;27/08/2010 7:53;UX40C0Q69IZFMSQC
4693;2870;ut quorum Longam, quoque;2/01/2010 21:37;L4H4LUWD333
4694;5468;plorum Versus;27/09/2002 3:23;4QK8J9EV
4695;4542;apparens et;22/08/2006 1:22;ZDUHBPETUPS4H
4696;4888;glavans quo, eggredior.;21/08/2006 0:51;YHV927M8WN95RE
4697;5633;quoque estum.;5/07/2003 10:27;2JBH8MQNM95IK9E
4698;4709;estis non egreddior quo;29/08/2009 23:23;RMFMQOZCNRQH78
4699;5455;homo, quoque rarendum;22/02/2003 11:47;XZMS6GN8P7U8ZXP
4700;5512;eudis esset;25/01/2004 14:24;ZICHJCSGEJZUGV9F
4701;5133;volcans quis quis;28/01/2004 16:38;47JXH8U4EQEWF
4702;4570;quoque pladior egreddior;15/10/2010 9:28;FYOQYUQM
4703;5404;plorum in quantare bono;4/07/2005 4:13;65DMHTRTXEU
4704;2838;quis gravis si;28/01/2010 19:02;P55IAID4L
4705;4467;quantare et si novum;8/05/2003 22:43;KYJKVR5BLOHMC
4706;4401;plurissimum;21/12/2006 21:51;3LCAMXHIK
4707;4774;plorum e gravis;9/02/2006 10:42;PSJ8NBCHZTLE3XXZ
4708;4884;manifestum vobis;23/04/2003 0:13;MT6E2TCEO63
4709;4835;plurissimum;20/12/2005 18:57;OW1DFU38XN9B
4710;5140;et pladior;14/01/2008 14:53;MJ6OIECM9UPEPMZ7
4711;2924;et cognitio, quad;30/05/2002 9:01;Z59ZBWJ0N
4712;5265;Quad Tam Id brevens, si;13/09/2005 5:04;URQZJUEG96Q6RQVE
4713;5517;plorum pars non;3/03/2003 13:45;CZP7403O411BMNNV
4714;5478;Id quad Longam,;7/05/2007 11:45;IUJV5KB6P13SDJ
4715;4935;e apparens;11/02/2006 23:37;XV61XVPQNAESC5NI
4716;5001;novum pladior linguens;13/07/2002 2:30;BG70V57EE0FZ0VQI
4717;5555;Et Sed quorum;7/01/2002 21:28;DRGLXFS4
4718;3998;vantis. venit. et;14/08/2003 21:48;KQRY11I0
4719;5024;e Tam quantare;19/09/2008 16:59;XB22PZMJVAQM
4720;4008;quis travissimantor;18/03/2009 5:01;OAERW2GD0FWZK
4721;4452;in egreddior;11/11/2003 18:15;NFZDH0ES6VB1
4722;3589;funem. vobis;22/02/2005 15:09;YEKHD952GJA5
4723;4985;Sed Longam, delerium.;31/01/2005 20:47;J3WW534IZ3WX8
4724;4759;gravum non;27/06/2007 19:37;0V3JGULHYGX
4725;5664;apparens quo;24/02/2002 6:47;PEE6VO72GBVA
4726;2219;fecundio, imaginator;14/09/2006 13:59;7XYZBOK4N5
4727;4225;si non quo, dolorum;17/10/2003 16:21;C0UBU14GZLDP4S8
4728;4495;linguens Longam,;19/05/2010 2:02;P65PZTS8XMINSCF
4729;5624;gravis novum;13/12/2003 0:41;97TUUW7F6FB4U7T7
4730;4349;manifestum;18/06/2005 3:50;GVXIG7J8ME7JGOM6
4731;5638;quoque estis;24/10/2003 14:32;GWYDCSZQIKINDQ
4732;5173;egreddior transit.;28/08/2003 7:45;BKBGHJT0A
4733;4965;in quis si;20/12/2003 14:17;8I0VQROXIQW
4734;4098;venit. vobis;20/11/2003 2:31;P42YRXN0K8OE7V
4735;5091;et glavans habitatio;5/06/2007 22:20;6PSMWOQ4AZUSS
4736;2814;funem. volcans plorum;2/02/2002 11:04;QVZW2V7DJ
4737;5274;glavans quoque;14/03/2002 16:37;WD910TLOUE
4738;5080;non apparens glavans;5/03/2004 3:40;8Q30KYZSYX5U
4739;5553;regit, vobis;19/01/2009 21:02;UCOI405S50QIEO3
4740;3447;estis et nomen quoque;12/03/2010 10:53;D6XEBH5VVIW7
4741;5672;novum quorum vobis et quo;5/02/2005 22:20;KURJ27N53JT
4742;4850;venit. quantare;22/11/2004 3:58;P2PDH59WBLR7FU
4743;5329;fecit, gravis quartu;29/01/2008 1:41;6TML4Y6L5ZZCH
4744;2466;bono quantare venit.;22/04/2008 23:54;B9M45LEFIDDM
4745;5659;quartu pladior quad;8/11/2005 1:14;9Z2K37UHBHXPAJ
4746;5249;vobis quad;11/05/2003 17:25;JDHSSG0B4398
4747;4951;Pro quad esset;26/06/2009 18:07;QB88INXL
4748;4917;parte non egreddior;29/08/2004 9:52;FW4NYZSPEV2WV4WK
4749;4071;quo novum regit, pars;NULL;V9NXHTYVQ
4750;4417;linguens trepicandor;15/08/2007 3:45;8P6NLVGXLO5H0IFO
4751;4458;esset quo eggredior.;9/02/2006 22:51;61U6CNOSOX5Y2
4752;4840;non eggredior.;14/08/2006 3:22;R7ZK078H0F6AWOD
4753;4876;in in vantis. funem.;20/11/2010 12:38;5ISFSUWUV1IUXY
4754;3617;novum Multum;11/12/2002 6:24;ZJID91YFG6O0FZ
4755;5383;habitatio vobis quoque;6/12/2004 6:46;Q0EFSN5NDWB4OYPD
4756;5149;brevens, et;16/03/2002 20:08;237QEA4672C9
4757;4364;e dolorum fecit. vantis.;5/12/2009 1:29;TGUTAHGH5OTW5GXW
4758;4640;plurissimum;14/09/2007 12:41;GQS5XBRBCP98LK
4759;4172;apparens et;6/01/2009 8:36;D93VAUN7W
4760;4854;dolorum gravum;5/12/2009 12:15;XFEU9U6AXMLGYV43
4761;5094;plurissimum;24/08/2007 8:43;YS69K4ZIVD2M
4762;5500;quo trepicandor;7/03/2005 5:29;NULL
4763;4855;parte e non habitatio;23/09/2006 8:39;TIW30WDH3V3YN
4764;5087;Tam egreddior quad;10/05/2010 23:31;7XA7Q7DP
4765;5618;Id non quartu Longam,;5/07/2002 15:07;QSCAEBDG4NJT2
4766;2409;Id Versus cognitio,;24/03/2006 0:20;VV8P0UX3AW6
4767;4949;Versus quorum eggredior.;2/10/2009 1:15;KK6CF1335A
4768;5267;Pro quad in;25/09/2003 14:46;LY6PEZA444D
4769;2496;delerium. quoque Tam;13/04/2010 11:14;BHHDVHMHF4NQS
4770;5467;egreddior gravum;1/12/2010 13:24;S8HPZEK7MRT4I4
4771;5374;Id gravis cognitio,;10/01/2006 12:33;S1M75UUXO8LJT8GA
4772;5661;glavans imaginator;1/05/2002 9:53;X461MF5ZV4UPJ
4773;5200;glavans Quad non homo,;3/11/2008 17:48;ZIHN30JNFX
4774;4975;nomen Longam, sed Multum;25/07/2005 0:46;THDVRZ5HE7DXY6
4775;4684;quo quartu;10/07/2009 6:05;H8APZ85HM0B
4776;5711;esset quad glavans;10/02/2006 6:41;DAV9P9RSXR3
4777;4897;eggredior.;19/12/2009 14:16;5P84JLLIGGIBDPY2
4778;5126;gravis cognitio,;25/01/2008 13:27;ZQUFER6IXO
4779;5568;quantare gravis;10/10/2007 20:52;7DOP46KA00
4780;5597;plurissimum;20/08/2003 18:23;1FT4XRKW
4781;5141;quartu plorum;15/10/2009 13:22;AP4Y09OR
4782;5072;quo venit.;19/03/2008 19:51;1MLWWB3S
4783;5134;quad Quad quantare;17/02/2010 6:29;665N1O1PF
4784;4383;estis e estis parte;4/10/2004 22:17;AUEX0PDI9QO
4785;4500;travissimantor non;1/11/2008 1:50;HTDYEC4IH
4786;5635;novum quorum Sed;4/11/2009 0:27;4YEQTNNFWBU2G2NO
4787;3445;vantis. e Versus;4/12/2003 1:53;7JTT24BPCA3
4788;3171;quo nomen si;18/09/2002 1:21;PKW49QGJAVQUTT
4789;4989;homo, transit.;13/01/2010 7:31;1ECBBQRXYN62T
4790;3975;e quad Versus;6/09/2003 6:22;1HCK66QXY7B64ABT
4791;5481;trepicandor regit,;30/06/2008 20:51;08R9AZZS
4792;605;in plorum et;20/05/2005 22:23;XNXG2OMG9DDA
4793;3311;cognitio, Pro;7/03/2004 8:00;MM3G5Z4LHL5
4794;5676;manifestum;30/03/2005 15:25;6T2TQHCSM9
4795;5420;bono quorum;30/05/2003 12:18;0H4NKO0XFODL46UU
4796;4055;esset plurissimum novum;6/01/2007 5:23;NYG1SSWUKNJW1I0D
4797;4425;e non homo, cognitio,;15/05/2009 13:40;3Y0BKWGNP0S7
4798;3982;brevens, travissimantor;14/07/2005 4:27;NWMC4OS1
4799;4022;quis novum;27/07/2007 10:34;P7SZ1H1E6C7K2VU
4800;4953;quo quartu;31/01/2004 23:33;310D3R4MNZ
4801;5523;Versus Longam, estum.;5/02/2007 23:58;9ODCLIV9TJK
4802;3962;trepicandor;16/08/2010 2:38;YLAUG0CK0
4803;5114;brevens, quad transit.;15/03/2010 6:53;O1MRO4X36
4804;3734;travissimantor et;27/09/2004 20:27;1USQS0M26L05I
4805;2725;quantare Et;5/08/2003 15:12;1RSXOMAELG0CQTU
4806;5399;quad trepicandor;12/10/2005 12:57;BPC8T3TJ2F
4807;5669;in fecit. et fecundio,;9/10/2008 9:34;AEFRIIFQWB0FJ
4808;5165;quo, pars Tam quad;29/04/2007 11:52;M9BQF9S8F9BSACXY
4809;5348;quorum quo;2/06/2004 0:18;V88Z06PHUA3XFB
4810;2351;rarendum Pro;26/10/2009 0:05;T67UHTN5L2Z5GQ
4811;5656;Longam, essit. cognitio,;28/03/2003 5:51;2SY257B2M2M8KZ
4812;5202;transit. et;11/11/2003 12:01;AZY0Y353GF
4813;4274;non et non fecit. si;4/12/2010 15:48;2MX019QL7BZC63
4814;5189;cognitio, linguens quartu;20/05/2007 14:13;4KSVL26WR07F
4815;3575;plurissimum et Longam,;20/02/2002 22:52;4XPINX4O4L
4816;2323;vobis plorum;5/06/2010 12:52;DHYRDAMRXGZKAKU5
4817;5697;quad plorum imaginator;17/01/2006 23:00;Q60UTZHAM
4818;5566;pladior linguens Multum;20/12/2003 10:22;P9YTZZSI33EI
4819;4789;glavans delerium.;10/07/2003 21:41;DFHA5CEXTR9Y
4820;3933;pars quad eggredior.;31/08/2003 14:39;K5JIHHRT
4821;2142;Id et quis et quad;20/04/2004 22:27;HZNZLI1Q
4822;4490;Et egreddior nomen quo;14/01/2009 23:54;G7PNFBOBX7JVIPU1
4823;4397;vobis gravum novum e et;11/09/2004 7:15;MZLLXQMGXIN5R
4824;5004;trepicandor;8/08/2008 4:51;W3OSR8XQ7
4825;4984;eggredior.;2/06/2004 16:32;5JKA1ZASX
4826;5489;vobis plorum;23/08/2002 14:10;W25GJG27HT165BM
4827;5585;e fecundio,;23/02/2009 1:52;TX3THVRRF
4828;4830;fecit. fecundio,;7/08/2005 2:22;6CEY8U8LZUX89
4829;5315;quo, parte plorum;26/02/2004 12:27;6Q9ERZE8N95DO4
4830;4588;esset vobis imaginator;5/07/2004 0:42;0AD059PSIL
4831;5193;venit. e cognitio,;27/09/2007 17:00;XKCSULOTNQMC0GZ
4832;238;brevens, quantare;8/06/2006 9:49;P5SV64WZ
4833;5239;fecit, Quad si;2/07/2002 2:53;K730GXQTL2TV
4834;4641;Versus estum. si;9/09/2005 21:19;EKPVHYEYC
4835;4817;trepicandor;14/07/2007 18:24;5B0NPP0TOD9
4836;5738;estum. transit. plorum;1/03/2010 10:43;EKS6SVJEE62UQ8
4837;4594;funem. cognitio, sed;4/01/2009 12:57;BMXKK7MYPF903K8
4838;4654;regit, volcans;23/05/2007 10:01;IL4542A5IEY6Z86
4839;4026;Pro sed bono Longam, quo,;3/03/2003 7:05;HJP6RSO1
4840;4803;NULL;20/01/2005 12:52;L2RJUFU50J
4841;5578;plorum quo;26/01/2003 14:53;M218CR259GZH8D
4842;5612;non non non homo, pladior;6/08/2007 14:01;JV1EQW2EJ0IM
4843;5222;nomen venit. estis;17/04/2009 1:02;Z30YOXAEIH
4844;5730;eudis e quorum linguens;21/03/2002 7:26;ZQIRBMLI5
4845;5503;Tam brevens,;12/06/2002 0:31;WZ3MTBKOI7U4D6
4846;NULL;Quad novum;21/08/2006 8:50;F0SB341D8E0EA2W
4847;5723;nomen sed cognitio,;16/06/2005 6:34;0HD34XCVLQQ09
4848;5161;parte nomen;18/10/2007 17:47;VCBLWMS7
4849;3598;novum funem.;7/02/2005 16:32;6ULV7SX9MLSTN032
4850;5645;fecundio, in;24/12/2003 23:26;NWPDE148JN2O
4851;5496;quoque transit. Quad;20/12/2002 6:22;AMSE78I152OG4EG
4852;3947;eggredior. Id fecit.;28/05/2007 3:17;8C8JDYVHPRTHMO5
4853;5737;Pro plorum;5/01/2004 6:45;KFB608TVJ
4854;5015;estum. Longam,;26/11/2005 19:55;IU0WAMN2BBU5
4855;5736;Versus Quad quo,;12/10/2010 1:06;BQAPFE1EG
4856;4637;Versus nomen et;21/01/2009 0:04;TVO2A4ZI
4857;5727;eudis rarendum;5/12/2007 19:22;0WG1HSG7TKDTZ
4858;5703;in si plorum;8/08/2003 2:02;M0FPJDGH21X60
4859;5482;quis Quad novum;28/04/2002 3:55;KCXBSI4WVPT
4860;4826;fecit, quoque;14/12/2002 1:01;Y77U33TG
4861;NULL;cognitio, Versus;19/08/2007 11:04;2VFG5VIUE4ASUMGM
4862;5554;sed essit. fecit. si non;5/03/2005 7:12;1HAQ5PWNF9A7YTCK
4863;4337;pladior estis vobis quad;3/03/2005 23:24;HHIVNMM1GLJ
4864;3941;nomen quad manifestum;27/11/2010 23:36;3KQ812C5AX5ITPL
4865;5674;Tam egreddior;30/01/2004 7:04;NFAX7A5Z36DVOP
4866;4152;eudis quad;19/10/2007 20:02;4CIBPJZXR0
4867;5257;trepicandor egreddior et;13/05/2003 9:07;9KBZ2X0DE1ALW
4868;4187;Pro imaginator;27/03/2007 18:29;FR4VOGGL8
4869;5763;glavans gravis;5/11/2010 19:49;5AEWPNIJWT0KN33F
4870;4946;non gravis;22/12/2002 12:09;BANTRMIAR
4871;4852;quo gravum;1/06/2003 23:54;12KXNBAUS
4872;5495;gravum nomen novum;27/08/2009 12:59;3NQIRO2SU40R
4873;5146;et travissimantor;20/10/2002 3:17;L5BL8ENWMYSGGC
4874;4524;nomen habitatio;19/06/2009 8:48;C8D9BWRNK
4875;5390;eggredior.;5/08/2002 23:46;12JPFNUATYRCQ2F
4876;5424;homo, et funem.;15/09/2007 8:25;NHPX1BC7GMQQGCU
4877;3186;et e novum regit,;29/09/2010 22:52;RH6C377AY6ME
4878;4719;glavans parte quartu et;NULL;0IBU689XM3QQC8SW
4879;4494;vantis. et Id;23/06/2004 23:49;UH39L9V30G9EYUOY
4880;4874;vobis et esset;28/02/2008 4:20;G4FW94KK4DGMRYFE
4881;4793;fecit, quo;12/10/2008 7:41;C5AUE8FR5
4882;5439;vobis pladior fecit.;8/03/2008 7:36;ZIN81R8SN
4883;5816;quad quo, bono;9/05/2003 8:05;6KDIOHVFH9IU
4884;3727;gravis dolorum plorum;30/06/2002 9:49;3IJN91V053BK2G5E
4885;5440;quad funem. non Quad;5/03/2002 13:01;I5RXORSR5
4886;4210;non gravis;17/07/2003 18:19;DZ9WA5IK
4887;4863;volcans cognitio, estum.;3/05/2002 13:43;H4ZRSG1H1Y
4888;4791;venit. Tam;4/06/2004 3:03;0P1MQD32EQR
4889;5631;essit. estum. novum;5/08/2007 6:57;34I1V61F
4890;5090;regit, e linguens sed;28/11/2005 20:12;WGWPIEZHNAQT
4891;5662;bono quartu;22/06/2009 18:19;XOYM6X1G6YQ8
4892;5325;esset si regit,;27/03/2004 15:20;MAE5A0I2
4893;3666;in estum. quo,;31/05/2007 10:55;94X7Y4KQG03J7T28
4894;4200;estum. sed eggredior.;26/01/2007 6:05;4E3QH6HMRP3H0QAG
4895;5539;et egreddior;21/03/2002 6:03;ETPYYXWFI
4896;5293;vobis homo,;3/06/2008 1:47;5CFGBX9V4Z
4897;4409;estum. venit. et;22/11/2008 7:41;SYFK7FH8FAS2D
4898;4955;cognitio, quad glavans;4/06/2004 14:37;9I16H7AYGC9C9
4899;5425;linguens parte;20/05/2009 1:25;KQU6HGMVAD
4900;5789;Sed linguens novum Quad;19/02/2009 0:21;HE72FC9102
4901;4645;brevens, transit.;23/08/2005 4:29;7PMS2TH2BU6PN
4902;5685;venit. quad et Et;10/04/2005 23:42;FLLXTD8NFZ
4903;5696;nomen novum;21/03/2009 12:04;3W0ZZB8O6
4904;5756;travissimantor;12/12/2007 21:58;5JPDTD72VBOJ
4905;5208;venit. quantare apparens;18/02/2004 4:23;0RO37P5KANZYW
4906;5538;quis rarendum Et;25/07/2002 23:31;2BJX1H5A1WJZ
4907;5758;rarendum sed et gravis;23/04/2004 17:23;0LJN3KIZ
4908;5381;Pro Pro venit. fecit,;8/08/2006 23:59;B70Y0YUWPEWW5RC
4909;4185;si fecundio,;17/07/2005 21:57;N27QQSK7P5ZRZ
4910;4478;et eudis delerium.;23/04/2005 20:09;EEHUZCW2
4911;4695;habitatio plurissimum;27/01/2005 16:41;6F56433VT7AG
4912;2321;delerium. volcans;23/04/2009 1:12;A9HJNT8VZ2WS
4913;5591;imaginator;13/06/2005 19:33;HEARZGKL1ALLF4MA
4914;5605;ut quorum ut;9/06/2006 21:42;KPGW48DGP3TL7C8
4915;4483;transit. Id cognitio,;15/07/2004 20:13;4LOK17TVW9YVX
4916;2696;NULL;6/10/2005 17:25;PMLUI6C3D6XA9C
4917;5838;travissimantor novum;13/04/2006 2:59;0TYC7AIYP3
4918;5775;travissimantor estum.;5/09/2004 21:22;WLZU9HJHE7ZCU
4919;5270;quo quad vantis. quad Sed;30/12/2004 10:23;108HNRXG4VF0JPX7
4920;4993;gravis parte nomen;14/05/2009 5:17;WQ59R4JWFRS
4921;2861;non cognitio, quorum;29/09/2003 17:20;I0H496A9
4922;1821;homo, travissimantor;17/05/2005 16:58;1CFGG4F9YTJ7
4923;5447;quo, Pro cognitio, estum.;8/10/2006 2:10;3MOSAWPK8Z5
4924;5223;Et vobis novum;29/04/2003 22:16;LVYW9JNX5VDQ
4925;5036;si quo non;17/05/2003 1:29;AZ4NHX8RY
4926;4699;manifestum Id pars quo;25/09/2009 20:48;UFGWDKXS
4927;5509;venit. glavans;1/01/2007 12:58;9XU9GDOAWAF88
4928;4631;in quad in essit.;2/08/2004 6:54;ZZWLXQ2W
4929;5600;gravis glavans;1/08/2002 21:14;NY3GSNAC82
4930;5652;NULL;17/01/2003 7:00;GVGQN9SMCGIOMHHW
4931;2952;ut essit. gravis;12/09/2004 16:04;Z01AD76BCWWN
4932;4223;Pro Et quartu imaginator;12/04/2005 17:47;X667G3I5XNY
4933;5837;in in transit.;13/05/2003 21:27;JA49HYAQTC80Q
4934;5050;vobis quo,;4/05/2006 23:27;O9FACWZQJBHE0EEA
4935;5122;sed dolorum plorum vobis;7/07/2004 23:50;C3VTW21UYLXSLY6G
4936;NULL;cognitio, Et;4/07/2005 7:59;E9QMA1FTRSS3X
4937;5782;quo, fecundio,;17/12/2009 19:31;BIAVWVAR
4938;5335;travissimantor quoque;27/05/2006 10:06;EGEA2XXDBXNZ4KF
4939;3435;brevens, quad linguens Et;12/05/2009 5:26;2FZ599R0PLAA39L3
4940;4146;Longam, Id quo, non homo,;10/08/2010 13:29;1B6VQDWTFG5
4941;5733;quantare plorum sed;25/03/2010 0:56;W7XVSUGALY5OEL
4942;4882;quoque brevens, et;24/09/2006 13:43;MN91CKC3886B
4943;3285;quantare quantare;17/11/2009 5:06;3CTSLQTECFAF5S13
4944;5702;quad vobis et;13/04/2004 10:48;IH5X966FTPJ4PNM
4945;5477;e cognitio, parte;2/11/2002 3:31;E794C3OS2A7Z
4946;5601;non novum plorum;2/03/2002 17:07;6RBZ1QP64T6
4947;3991;non et volcans;13/10/2009 19:47;DR0AANSOXQL
4948;5771;plorum Et in eggredior.;22/12/2002 13:13;ZTESDUZY7
4949;5326;apparens quantare;13/07/2004 9:51;NY74NWWCA
4950;5637;vantis. quad vantis.;14/06/2007 12:37;2GZBOISNFANG5
4951;5550;et eggredior. nomen;21/02/2004 22:48;08BWT9U8GJ41
4952;4315;plorum quo, eudis vantis.;19/03/2006 10:19;5ZVRLF7PIU24V2BI
4953;5300;essit. et esset;5/06/2010 4:14;56SN4FL0
4954;5689;venit. gravis;6/01/2002 20:07;1JU0G7MFMNJJ
4955;5472;delerium. venit.;24/05/2007 7:01;0XTHD8RX6IPKDX9E
4956;4978;gravum quo,;8/04/2002 11:30;KAR2EOVHDVIFFOYD
4957;5546;plorum estis;3/07/2009 21:32;5UTN1C8LU04G39D0
4958;5220;habitatio linguens;23/11/2007 13:47;39R0M8YZ0D9
4959;4786;quoque non;NULL;NULL
4960;5459;Pro quo, homo, plorum;29/07/2006 20:29;RUQ6AREKDIXJ
4961;5860;si plorum novum;24/05/2005 7:34;KOQ1AL5EUKPL
4962;5778;et parte gravum plorum;24/07/2006 10:33;JLVN1ZY335E9THYG
4963;5896;gravis e travissimantor;21/09/2010 10:28;KB8J2K7XPR43XA
4964;5499;si plorum si;8/01/2006 2:45;L78TPQHYKDHJCSH3
4965;5341;nomen quorum;1/07/2004 14:56;YLZDDJH1NPB8UZ6
4966;5287;cognitio, estis quo,;12/08/2002 4:04;DOM95RI3D
4967;5603;Sed quad egreddior;16/10/2010 22:53;5L0V57NX4B
4968;5901;Id quorum habitatio;12/12/2007 3:44;N8NRR105QPDAOZ
4969;5214;brevens, vobis fecit,;8/02/2010 20:05;VU173WZOEW0SJ3K
4970;5188;in e imaginator;3/12/2003 21:51;VULPGYID
4971;5651;gravis quantare;11/01/2010 12:14;HXNYRACW1C
4972;3946;novum funem.;19/10/2006 21:54;WX7DOJ9VR
4973;4221;parte cognitio,;16/11/2010 16:52;H25TIF29NWCNHM
4974;4920;fecundio, Id pladior;26/04/2006 15:55;CQMLNWIR
4975;4798;fecundio, Longam, Versus;21/05/2005 20:54;ZXN71WPNMH
4976;5580;Sed e gravis;19/02/2010 4:21;VH58U9MD
4977;5150;linguens in homo,;5/01/2008 3:36;G8GLDBSM93BZA
4978;4880;quo Versus quad;30/06/2006 11:51;TLSV8Q7P1ZM4U
4979;4252;dolorum Multum ut fecit,;26/06/2004 15:21;DRD94BBRH1U
4980;3194;vobis dolorum;28/06/2002 18:45;43DI50K3BN
4981;5405;plorum Versus fecundio,;17/03/2003 8:21;EEM8R7HY9H78HQ2V
4982;5769;eudis Pro fecundio,;13/12/2010 1:00;224Q1IM4
4983;4429;eudis eggredior.;10/01/2006 23:45;ITLKQ9QPYVH3JJ
4984;5623;Sed delerium.;20/01/2002 21:02;3K8WUWS35L09JADW
4985;5557;vobis Versus gravis Sed;17/02/2006 8:36;3GONDPQXISR6DVJI
4986;5196;plorum fecundio,;25/11/2009 8:12;NG9Q9FQPGYP07EL
4987;4801;Multum nomen;26/06/2009 5:45;HZ2VCQVH
4988;5842;apparens quad et;7/11/2005 13:33;C31WRPHR
4989;5408;essit. habitatio plorum;8/05/2003 1:19;NXM9T1XXXQ1XA
4990;5864;sed e vobis;11/12/2009 16:26;67WVGMRXKSRXB
4991;5608;eggredior. estum. pars;1/04/2004 12:19;SO989SRNC7
4992;2222;in rarendum nomen in;31/12/2006 10:26;1XFT5G01QVPUT04
4993;5308;Id gravis Versus;26/01/2004 5:43;PCUHWQ848GS
4994;4553;novum quis quad Tam;28/10/2010 13:37;ILIVPPFPC4
4995;4906;si homo, fecit. esset;19/12/2005 21:51;BRVLU3TF7452A
4996;4135;Et gravis fecundio,;18/01/2006 2:56;P9BPAKONCJ4C
4997;5378;egreddior sed gravum et;3/07/2010 14:27;54LFAKYIQ
4998;4552;novum Longam,;17/09/2002 10:58;4E0F1LJDJ7DZG3Z2
