std_id;std_st_id;std_it_id;std_qtity;std_remainingqtity
5700;6053;6053;1218;818
5701;2856;2856;458;2801
5702;5226;5226;1146;510
5703;4159;4159;960;552
5704;6680;6680;1043;1967
5705;4732;4732;3387;1658
5706;5983;5983;276;2834
5707;6015;6015;4308;280
5708;5118;5118;1113;1352
5709;6017;6017;4003;2083
5710;5177;5177;388;1090
5711;3805;3805;2255;2186
5712;6542;6542;1402;NULL
5713;5290;5290;2802;2877
5714;4478;4478;132;61
5715;6287;6287;3494;2234
5716;3323;3323;59;2037
5717;6670;6670;1985;2647
5718;5164;5164;3571;171
5719;5547;5547;1109;235
5720;5770;5770;1257;2088
5721;5960;5960;3583;983
5722;6603;6603;668;2710
5723;6570;6570;2120;2705
5724;4715;4715;3482;924
5725;5413;5413;1197;2071
5726;6539;6539;2267;306
5727;4774;4774;678;2974
5728;5281;5281;2732;2851
5729;6473;6473;2418;1711
5730;5546;5546;3906;316
5731;5492;5492;677;1828
5732;6935;6935;910;1482
5733;4845;4845;4493;1333
5734;7966;7966;1938;641
5735;3738;3738;2133;713
5736;9862;9862;2891;2343
5737;5972;5972;4420;1667
5738;5129;5129;1576;622
5739;4797;4797;2383;2539
5740;5213;5213;4699;2666
5741;6803;6803;4873;1588
5742;6720;6720;718;2275
5743;3983;3983;2485;2011
5744;7103;7103;510;1563
5745;6087;6087;1199;2462
5746;4181;4181;4645;1811
5747;5323;5323;1464;459
5748;5530;5530;109;1585
5749;6112;6112;2473;1469
5750;5262;5262;2863;2036
5751;5171;5171;412;1196
5752;5042;5042;3345;1706
5753;5561;5561;2696;165
5754;5140;5140;4323;1348
5755;6619;6619;2635;1670
5756;6202;6202;4790;1109
5757;4908;4908;4027;96
5758;4755;4755;2479;2587
5759;5352;5352;4846;1481
5760;4806;4806;1119;1661
5761;4370;4370;4599;1684
5762;4441;4441;1576;2984
5763;3812;3812;3696;1570
5764;3810;3810;97;1036
5765;7695;7695;4712;255
5766;2344;2344;1344;2608
5767;5723;5723;1909;853
5768;NULL;NULL;863;2235
5769;4306;4306;2999;2349
5770;4443;4443;602;2891
5771;4346;4346;639;370
5772;4690;4690;409;2024
5773;2503;2503;1188;632
5774;7461;7461;1411;569
5775;4854;4854;1384;500
5776;4518;4518;2864;1709
5777;3068;3068;3184;698
5778;6195;6195;1609;1141
5779;6280;6280;2282;1462
5780;6073;6073;1553;260
5781;5948;5948;802;2847
5782;6556;6556;568;1389
5783;3322;3322;258;1382
5784;4261;4261;4556;2676
5785;2255;2255;3493;2120
5786;5625;5625;2332;122
5787;4034;4034;3215;1316
5788;6607;6607;170;2985
5789;5093;5093;4304;1972
5790;3606;3606;2343;2605
5791;5506;5506;3864;2247
5792;5108;5108;1941;2080
5793;4818;4818;1730;2142
5794;5127;5127;1263;878
5795;4347;4347;100;981
5796;4112;4112;3297;1604
5797;5969;5969;2023;704
5798;5402;5402;2387;975
5799;5391;5391;NULL;1308
5800;8435;8435;799;2854
5801;2604;2604;4855;958
5802;6932;6932;2735;1225
5803;4618;4618;601;2237
5804;6758;6758;2110;1578
5805;5250;5250;1871;1665
5806;3724;3724;2223;2173
5807;5840;5840;3;1074
5808;5603;5603;2157;2596
5809;5035;5035;1284;848
5810;4729;4729;2938;2961
5811;4322;4322;4771;411
5812;5875;5875;1606;1955
5813;6474;6474;2417;1124
5814;5417;5417;196;1220
5815;2913;2913;3293;1815
5816;4872;4872;317;295
5817;3375;3375;4030;1602
5818;5017;5017;1317;1895
5819;5003;5003;4140;1916
5820;5014;5014;1604;133
5821;5321;5321;2379;1291
5822;5013;5013;3130;869
5823;7204;7204;1739;263
5824;7011;7011;1560;2745
5825;6693;6693;656;643
5826;5076;5076;1739;1290
5827;5401;5401;3699;2883
5828;5240;5240;3680;2754
5829;5283;5283;4926;2589
5830;3443;3443;1311;1896
5831;5827;5827;3088;NULL
5832;5488;5488;841;1005
5833;8290;8290;796;2724
5834;2852;2852;810;2833
5835;7326;7326;2427;1609
5836;5691;5691;3818;2303
5837;6956;6956;201;1621
5838;6387;6387;3458;2153
5839;5550;5550;3388;2804
5840;4196;4196;2332;1010
5841;5434;5434;3490;2948
5842;6600;6600;175;2049
5843;4786;4786;1930;1721
5844;7369;7369;2232;2136
5845;4930;4930;4533;2011
5846;5518;5518;737;2194
5847;4580;4580;1447;291
5848;7004;7004;1744;955
5849;6602;6602;3437;921
5850;6859;6859;945;2064
5851;5055;5055;1070;686
5852;6937;6937;1979;1
5853;4741;4741;2883;1810
5854;6400;6400;783;2059
5855;5748;5748;3420;NULL
5856;2462;2462;1725;1175
5857;6337;6337;996;1562
5858;6344;6344;4041;89
5859;4238;4238;1454;961
5860;5894;5894;132;2492
5861;5727;5727;3524;935
5862;3686;3686;1324;374
5863;6694;6694;2231;2290
5864;4700;4700;4974;1320
5865;3340;3340;4851;7
5866;6525;6525;3930;1952
5867;5794;5794;809;1956
5868;4211;4211;1606;687
5869;5079;5079;2769;2123
5870;5121;5121;4475;2516
5871;4133;4133;115;1918
5872;5822;5822;571;193
5873;5710;5710;2930;1142
5874;6487;6487;1808;1799
5875;4645;4645;3115;885
5876;5253;5253;2203;1969
5877;5319;5319;1199;1085
5878;4954;4954;4508;2571
5879;4320;4320;2028;1733
5880;5627;5627;4919;1252
5881;5468;5468;291;551
5882;5251;5251;1954;351
5883;6333;6333;242;335
5884;5998;5998;3980;1961
5885;4001;4001;241;690
5886;5981;5981;1108;1902
5887;4663;4663;2958;1895
5888;4536;4536;13;2196
5889;4683;4683;2390;664
5890;6157;6157;702;1658
5891;6294;6294;2822;46
5892;5769;5769;1161;2214
5893;5456;5456;2004;660
5894;5045;5045;3256;2661
5895;6133;6133;3808;1868
5896;3019;3019;2165;635
5897;5174;5174;2944;657
5898;4552;4552;1957;728
5899;9138;9138;2381;1713
5900;5472;5472;602;184
5901;4831;4831;4928;55
5902;6398;6398;4841;1506
5903;9173;9173;3976;1169
5904;4971;4971;3963;1440
5905;6008;6008;830;2004
5906;5199;5199;498;1871
5907;5324;5324;4050;2544
5908;6138;6138;1075;1203
5909;5877;5877;2668;924
5910;5380;5380;1217;90
5911;5829;5829;526;90
5912;5100;5100;1488;1992
5913;5937;5937;2013;1356
5914;5355;5355;1535;2710
5915;7836;7836;4841;1941
5916;6052;6052;1570;583
5917;6120;6120;1082;39
5918;4674;4674;3252;329
5919;5363;5363;4733;629
5920;3164;3164;3743;1106
5921;3601;3601;971;57
5922;5327;5327;796;2761
5923;5086;5086;4216;23
5924;5838;5838;2067;464
5925;4019;4019;1652;2470
5926;5107;5107;3955;2705
5927;7191;7191;3568;2534
5928;5116;5116;4675;1482
5929;5618;5618;3000;2931
5930;5957;5957;949;249
5931;5441;5441;4259;1311
5932;4173;4173;4243;356
5933;1700;1700;2126;NULL
5934;6426;6426;1425;858
5935;9191;9191;4992;1548
5936;3491;3491;450;1197
5937;5180;5180;2979;2045
5938;7306;7306;1279;2182
5939;5699;5699;3149;1896
5940;5995;5995;NULL;2957
5941;7831;7831;4743;1820
5942;5674;5674;2058;2358
5943;2173;2173;1883;692
5944;6814;6814;2345;1271
5945;5591;5591;1173;573
5946;5520;5520;176;1568
5947;6513;6513;1334;1054
5948;6324;6324;4148;857
5949;5477;5477;468;950
5950;4739;4739;3415;719
5951;5210;5210;2238;1284
5952;5294;5294;1083;595
5953;4530;4530;4693;327
5954;5644;5644;2225;99
5955;5621;5621;3639;606
5956;4485;4485;4632;126
5957;3758;3758;4132;295
5958;4574;4574;625;1482
5959;5539;5539;1909;704
5960;5422;5422;2310;1970
5961;5615;5615;1875;2299
5962;5187;5187;1930;2338
5963;5504;5504;4376;1062
5964;5552;5552;3076;1272
5965;5110;5110;1718;675
5966;6659;6659;1958;1779
5967;4190;4190;1283;2734
5968;7006;7006;4362;1133
5969;5059;5059;588;2808
5970;2292;2292;1544;1512
5971;5729;5729;4390;2897
5972;4107;4107;3592;1402
5973;5844;5844;4803;1144
5974;9329;9329;102;372
5975;6187;6187;4990;1809
5976;5067;5067;1684;1749
5977;7562;7562;4089;2366
5978;5483;5483;3451;1489
5979;3656;3656;3042;2450
5980;5573;5573;1890;1897
5981;4963;4963;318;1415
5982;5789;5789;4807;1848
5983;4844;4844;3100;1583
5984;5558;5558;1259;763
5985;6587;6587;761;1647
5986;5870;5870;4867;2655
5987;1679;1679;4567;984
5988;6819;6819;2018;256
5989;5707;5707;3488;252
5990;4242;4242;1794;1422
5991;5509;5509;859;902
5992;6182;6182;4826;562
5993;8081;8081;1069;1478
5994;8204;8204;3970;2926
5995;5579;5579;1273;658
5996;2940;2940;2813;2483
5997;5975;5975;2683;1296
5998;4540;4540;3807;2420
5999;4383;4383;627;595
6000;5218;5218;4215;1794
6001;3954;3954;3893;1834
6002;5698;5698;1972;2922
6003;4770;4770;3560;1049
6004;4059;4059;3924;2438
6005;5050;5050;4025;823
6006;6063;6063;3647;2883
6007;5469;5469;1281;2451
6008;5752;5752;4590;2955
6009;5007;5007;2236;1290
6010;5136;5136;1954;1858
6011;5620;5620;542;761
6012;5543;5543;680;1806
6013;5701;5701;2583;2033
6014;4671;4671;18;1808
6015;4551;4551;1991;555
6016;5022;5022;2069;451
6017;5242;5242;3830;754
6018;4646;4646;3116;299
6019;5460;5460;2314;2626
6020;5876;5876;1852;1021
6021;7674;7674;2392;795
6022;7377;7377;4265;2478
6023;6905;6905;874;881
6024;5390;5390;3795;1386
6025;6110;6110;684;610
6026;5231;5231;4565;2334
6027;6270;6270;2522;2924
6028;6151;6151;832;1219
6029;6145;6145;3829;2715
6030;5030;5030;2176;2327
6031;4652;4652;4001;453
6032;4462;4462;281;2946
6033;5731;5731;2824;893
6034;5904;5904;3827;655
6035;8361;8361;2998;62
6036;4274;4274;3347;1494
6037;5289;5289;NULL;798
6038;5142;5142;1247;2145
6039;2826;2826;4177;NULL
6040;3219;3219;2234;2940
6041;4929;4929;NULL;1764
6042;6291;6291;2115;203
6043;5499;5499;3585;1029
6044;4704;4704;4977;1967
6045;5744;5744;4783;1394
6046;7202;7202;1534;660
6047;6169;6169;1251;2096
6048;3341;3341;179;1530
6049;5245;5245;2242;2670
6050;7192;7192;1050;2370
6051;3771;3771;1978;206
6052;5772;5772;4205;1728
6053;6864;6864;3984;996
6054;6900;6900;4568;2795
6055;5426;5426;1493;2575
6056;5799;5799;3775;999
6057;7163;7163;1823;2357
6058;7208;7208;4628;2040
6059;3456;3456;1098;2663
6060;5295;5295;4766;1828
6061;5680;5680;3239;1490
6062;5845;5845;4460;NULL
6063;4517;4517;1124;2959
6064;5857;5857;448;1232
6065;6341;6341;760;240
6066;1780;1780;59;1963
6067;6548;6548;2953;1405
6068;6045;6045;261;815
6069;7580;7580;2857;912
6070;4636;4636;3756;NULL
6071;4511;4511;2021;1377
6072;5966;5966;3645;1745
6073;6585;6585;821;2062
6074;5239;5239;4654;2653
6075;5320;5320;881;1610
6076;4772;4772;199;359
6077;5548;5548;3268;861
6078;5669;5669;2415;818
6079;5357;5357;4483;2767
6080;5910;5910;4340;510
6081;5233;5233;2543;2487
6082;6076;6076;505;725
6083;5364;5364;2323;1515
6084;3519;3519;1471;803
6085;9174;9174;3854;254
6086;6994;6994;4625;1849
6087;6477;6477;3193;2508
6088;6001;6001;4434;599
6089;5747;5747;3789;2457
6090;3578;3578;4049;151
6091;9093;9093;2004;1319
6092;6189;6189;3370;2657
6093;4781;4781;2249;706
6094;8779;8779;1482;2454
6095;5808;5808;938;1135
6096;9097;9097;2774;316
6097;6028;6028;990;1450
6098;8193;8193;3136;1805
6099;1264;1264;4217;1971
6100;4985;4985;4723;788
6101;6358;6358;3581;3
6102;6137;6137;989;2990
6103;4066;4066;2323;2846
6104;8243;8243;3486;1183
6105;6079;6079;4030;153
6106;8148;8148;3334;925
6107;5962;5962;3384;308
6108;4327;4327;4330;553
6109;6432;6432;3686;117
6110;6004;6004;1293;637
6111;7393;7393;507;1933
6112;5634;5634;4408;1757
6113;6988;6988;NULL;1232
6114;4836;4836;145;1846
6115;6094;6094;1758;2553
6116;910;910;2222;1938
6117;8021;8021;2733;313
6118;5524;5524;2137;686
6119;5702;5702;4654;2705
6120;5458;5458;1594;2383
6121;2368;2368;1136;732
6122;6983;6983;1867;1364
6123;6782;6782;3519;1948
6124;7049;7049;1473;664
6125;6660;6660;3808;2594
6126;4938;4938;1752;1720
6127;5737;5737;3652;1039
6128;4767;4767;1395;2608
6129;4619;4619;4340;1518
6130;5860;5860;3715;1293
6131;4803;4803;3107;1910
6132;5635;5635;4210;2056
6133;3610;3610;131;1847
6134;5965;5965;3199;1978
6135;5473;5473;4760;507
6136;4523;4523;758;2498
6137;5247;5247;1554;880
6138;5204;5204;3183;331
6139;5555;5555;3837;650
6140;4988;4988;2442;2329
6141;6192;6192;520;1541
6142;7221;7221;1241;1955
6143;5631;5631;3863;481
6144;4381;4381;748;1820
6145;5489;5489;2495;1218
6146;6123;6123;3542;2562
6147;5755;5755;2596;1424
6148;5792;5792;3224;1860
6149;4694;4694;490;2902
6150;9651;9651;4260;2198
6151;5467;5467;3205;3
6152;6238;6238;637;763
6153;6057;6057;1337;2101
6154;5918;5918;1541;2588
6155;5501;5501;3080;56
6156;6925;6925;2856;1639
6157;7088;7088;62;1041
6158;7159;7159;4517;2181
6159;8086;8086;3516;1590
6160;7650;7650;1734;1433
6161;7793;7793;377;2887
6162;4968;4968;1939;700
6163;5197;5197;4044;2036
6164;5440;5440;615;1824
6165;5732;5732;578;1728
6166;8016;8016;2084;2877
6167;4955;4955;376;2910
6168;6740;6740;1209;2255
6169;6126;6126;386;1339
6170;5905;5905;999;54
6171;3905;3905;668;1057
6172;4881;4881;4551;2982
6173;NULL;NULL;3301;36
6174;7230;7230;2211;376
6175;4903;4903;1074;842
6176;5592;5592;4896;1778
6177;4162;4162;3004;882
6178;7034;7034;2771;128
6179;6016;6016;3978;2447
6180;6201;6201;265;31
6181;5541;5541;4156;296
6182;5016;5016;427;2179
6183;8465;8465;904;2707
6184;4978;4978;79;2320
6185;5689;5689;510;1290
6186;5940;5940;2470;1146
6187;5365;5365;2873;2956
6188;4919;4919;3590;2260
6189;7070;7070;119;1921
6190;6594;6594;1903;1868
6191;4604;4604;696;1456
6192;6300;6300;2037;1699
6193;5897;5897;4668;1741
6194;8310;8310;2102;2217
6195;4331;4331;2064;2442
6196;5739;5739;3582;840
6197;5978;5978;2197;2919
6198;7316;7316;3248;1658
6199;6122;6122;169;91
6200;7892;7892;411;1341
6201;5379;5379;3166;2653
6202;4794;4794;1387;2170
6203;6216;6216;2838;520
6204;6407;6407;4492;NULL
6205;2048;2048;3592;2847
6206;9583;9583;3655;1140
6207;5362;5362;2337;21
6208;6822;6822;4126;726
6209;5545;5545;467;1724
6210;5798;5798;3184;1745
6211;7912;7912;4853;1279
6212;5370;5370;2291;757
6213;6632;6632;539;912
6214;6363;6363;3250;2735
6215;4514;4514;2579;1558
6216;5730;5730;4950;1137
6217;5878;5878;1034;707
6218;5037;5037;3964;994
6219;7411;7411;104;2717
6220;5717;5717;3109;534
6221;6504;6504;4212;581
6222;5846;5846;1786;2921
6223;6698;6698;1090;650
6224;6155;6155;3483;333
6225;5463;5463;302;2472
6226;3801;3801;3632;1599
6227;7130;7130;4883;2359
6228;6901;6901;1198;1241
6229;6526;6526;146;819
6230;5696;5696;2493;934
6231;2772;2772;2699;2
6232;7108;7108;4757;1859
6233;4527;4527;2601;2225
6234;4564;4564;3567;36
6235;5753;5753;2100;1105
6236;3521;3521;2769;NULL
6237;5397;5397;2590;379
6238;5119;5119;1413;1126
6239;899;899;1488;1658
6240;NULL;NULL;1856;2860
6241;6175;6175;133;1179
6242;6615;6615;3747;1268
6243;6164;6164;3123;420
6244;5663;5663;1935;1232
6245;7790;7790;2051;514
6246;1543;1543;3406;642
6247;5288;5288;1498;1111
6248;4948;4948;1418;543
6249;7029;7029;4524;1964
6250;7123;7123;2114;183
6251;8781;8781;2547;1080
6252;5267;5267;3233;1734
6253;4814;4814;3143;2846
6254;4208;4208;2061;202
6255;8598;8598;1199;1123
6256;7293;7293;1379;2511
6257;6711;6711;296;1420
6258;5893;5893;4355;2002
6259;5823;5823;4189;1837
6260;3452;3452;4961;1049
6261;5871;5871;3772;1248
6262;3454;3454;1138;1782
6263;5720;5720;3979;1781
6264;5222;5222;2974;2907
6265;4907;4907;485;790
6266;7052;7052;96;1743
6267;457;457;4691;2421
6268;4401;4401;1972;1532
6269;5334;5334;1149;875
6270;6394;6394;4810;1629
6271;6638;6638;2360;1178
6272;4635;4635;4622;11
6273;5263;5263;2476;2050
6274;8977;8977;3249;1135
6275;4835;4835;2976;1537
6276;9135;9135;464;2267
6277;5941;5941;3664;161
6278;5481;5481;4156;1689
6279;6118;6118;1432;135
6280;6346;6346;1897;2691
6281;5217;5217;2133;1360
6282;7155;7155;3465;1055
6283;6779;6779;1675;394
6284;3764;3764;3033;1058
6285;6892;6892;4947;2740
6286;4193;4193;4466;2200
6287;4386;4386;1613;156
6288;6773;6773;540;1656
6289;7881;7881;2367;1102
6290;3085;3085;721;526
6291;6281;6281;2472;2686
6292;7405;7405;3235;1377
6293;5889;5889;2224;2289
6294;5384;5384;1527;608
6295;5928;5928;3085;1612
6296;5302;5302;3996;2398
6297;6113;6113;4768;2487
6298;7379;7379;148;513
6299;6596;6596;1449;441
6300;4888;4888;1955;1771
6301;5681;5681;3715;1222
6302;3991;3991;4526;2579
6303;5595;5595;268;2668
6304;5535;5535;4714;335
6305;6727;6727;4755;NULL
6306;4028;4028;2925;2005
6307;5899;5899;757;1069
6308;6495;6495;4895;2685
6309;6033;6033;4086;1711
6310;5716;5716;735;1666
6311;6083;6083;2715;1856
6312;5788;5788;1141;2350
6313;5540;5540;2923;2731
6314;4923;4923;2292;1867
6315;5662;5662;2827;2147
6316;5512;5512;306;2690
6317;5924;5924;4464;193
6318;6467;6467;946;1387
6319;5774;5774;3028;723
6320;5931;5931;1020;167
6321;5677;5677;3483;1591
6322;6405;6405;4150;1587
6323;8041;8041;4606;764
6324;6233;6233;427;430
6325;4366;4366;2338;349
6326;6509;6509;4126;1943
6327;5388;5388;2398;2802
6328;6309;6309;948;722
6329;5356;5356;163;1441
6330;6845;6845;3981;2524
6331;5225;5225;696;2139
6332;4120;4120;3516;2781
6333;5298;5298;2706;2649
6334;4975;4975;4477;1248
6335;6452;6452;3182;1365
6336;7082;7082;2608;1469
6337;4513;4513;3196;1782
6338;5682;5682;NULL;1387
6339;5809;5809;1961;59
6340;25;25;3279;2053
6341;6685;6685;2021;1670
6342;7030;7030;3709;2515
6343;6295;6295;1718;1445
6344;5272;5272;1455;2991
6345;4941;4941;1632;2246
6346;4248;4248;3007;1177
6347;5567;5567;1330;2956
6348;7641;7641;311;2511
6349;5062;5062;4933;142
6350;5348;5348;3701;919
6351;6391;6391;2779;1418
6352;6074;6074;4532;1011
6353;4795;4795;3822;1763
6354;5293;5293;2121;345
6355;5182;5182;428;1850
6356;6181;6181;3472;184
6357;7039;7039;4566;457
6358;7573;7573;4921;2149
6359;5113;5113;4842;2319
6360;3288;3288;2376;1392
6361;7065;7065;629;2203
6362;2439;2439;527;346
6363;5569;5569;4809;1243
6364;7462;7462;4732;2188
6365;4959;4959;104;2528
6366;5793;5793;38;2076
6367;4344;4344;4200;2702
6368;5848;5848;3435;1483
6369;2818;2818;3446;502
6370;9117;9117;4110;677
6371;6217;6217;219;907
6372;5741;5741;2110;1806
6373;5167;5167;2502;1328
6374;8281;8281;2668;1670
6375;6104;6104;1007;1498
6376;7333;7333;2312;2076
6377;5780;5780;1765;141
6378;7207;7207;2695;774
6379;6345;6345;2973;1184
6380;7394;7394;2421;2173
6381;6316;6316;1007;1988
6382;6136;6136;3814;290
6383;5796;5796;2465;580
6384;9422;9422;2248;522
6385;7622;7622;2385;1105
6386;5923;5923;4449;1127
6387;5367;5367;1875;1017
6388;5020;5020;1394;2303
6389;5258;5258;2278;2398
6390;8498;8498;1005;1180
6391;7998;7998;3617;1012
6392;5955;5955;2687;2633
6393;6421;6421;3355;2068
6394;4762;4762;4586;1667
6395;6388;6388;2650;2851
6396;7292;7292;1493;1323
6397;9919;9919;3900;1271
6398;3482;3482;1986;2258
6399;6075;6075;1350;463
6400;4764;4764;1593;169
6401;5597;5597;3807;1476
6402;8201;8201;2896;1472
6403;5954;5954;1866;2009
6404;7298;7298;822;2465
6405;7528;7528;3481;NULL
6406;6767;6767;668;11
6407;5235;5235;2030;2612
6408;8336;8336;1154;2683
6409;7171;7171;NULL;93
6410;5557;5557;1114;1848
6411;5855;5855;3117;2775
6412;6861;6861;1706;42
6413;6355;6355;1870;2684
6414;5428;5428;1947;964
6415;5322;5322;2420;145
6416;5883;5883;1368;2404
6417;3394;3394;1815;1913
6418;9319;9319;3063;2767
6419;6816;6816;2561;721
6420;5063;5063;2346;1083
6421;4486;4486;656;1400
6422;7104;7104;3164;1059
6423;7132;7132;2805;398
6424;6662;6662;1157;2085
6425;7678;7678;2441;2322
6426;3475;3475;493;2666
6427;4658;4658;2533;1275
6428;5757;5757;3755;2739
6429;7859;7859;2917;2662
6430;6867;6867;17;1820
6431;2468;2468;4514;174
6432;4896;4896;3412;805
6433;5700;5700;4779;884
6434;5885;5885;1344;310
6435;7092;7092;1380;1015
6436;6370;6370;3615;697
6437;5578;5578;3112;515
6438;6936;6936;1948;1281
6439;7137;7137;1643;1115
6440;8277;8277;3767;510
6441;7834;7834;1717;1493
6442;6200;6200;2418;1444
6443;6243;6243;720;924
6444;5587;5587;280;454
6445;6947;6947;4161;2624
6446;5959;5959;4299;1138
6447;5891;5891;1746;1328
6448;6086;6086;739;1669
6449;4977;4977;935;1922
6450;4304;4304;3217;2263
6451;7938;7938;834;937
6452;5491;5491;3431;1556
6453;7659;7659;1338;549
6454;6595;6595;4640;1174
6455;5099;5099;693;2063
6456;5661;5661;3430;2111
6457;7066;7066;1001;1077
6458;6853;6853;1738;2388
6459;4924;4924;4425;2688
6460;3804;3804;329;2800
6461;7667;7667;948;1737
6462;4385;4385;1913;2874
6463;3860;3860;4114;21
6464;7392;7392;1136;1273
6465;5909;5909;1600;1673
6466;6663;6663;4705;1970
6467;5406;5406;1927;2158
6468;5820;5820;526;2373
6469;5252;5252;567;2950
6470;6357;6357;3806;2449
6471;8195;8195;3257;1888
6472;6072;6072;4868;631
6473;6253;6253;1419;1651
6474;4937;4937;3795;211
6475;7182;7182;629;2590
6476;7282;7282;3239;2956
6477;4997;4997;2444;135
6478;6131;6131;2525;2944
6479;7563;7563;1997;2462
6480;3553;3553;3142;1184
6481;6986;6986;3748;NULL
6482;6505;6505;1793;1337
6483;6436;6436;2820;2607
6484;6369;6369;4700;816
6485;5208;5208;4184;398
6486;6640;6640;1083;882
6487;6430;6430;2073;1618
6488;2307;2307;138;255
6489;7059;7059;651;2710
6490;8244;8244;2951;1248
6491;6402;6402;2613;1905
6492;6408;6408;1374;2620
6493;4089;4089;2523;1128
6494;6980;6980;1314;1594
6495;4506;4506;2818;1315
6496;3014;3014;4804;1774
6497;6329;6329;3305;1619
6498;6820;6820;4584;NULL
6499;6027;6027;3681;1423
6500;6701;6701;4456;2651
6501;5874;5874;2372;1782
6502;4020;4020;1220;654
6503;6191;6191;NULL;1980
6504;4307;4307;172;1955
6505;5994;5994;2129;1719
6506;3609;3609;4961;2474
6507;6920;6920;966;374
6508;5332;5332;2011;306
6509;5423;5423;2544;2906
6510;5872;5872;4011;338
6511;NULL;NULL;2455;1585
6512;4461;4461;986;2108
6513;9003;9003;3477;1975
6514;4981;4981;4742;1133
6515;6304;6304;1283;2927
6516;8269;8269;1582;1504
6517;7215;7215;4156;1462
6518;7760;7760;4093;2131
6519;5725;5725;4414;2058
6520;6190;6190;1953;2624
6521;5479;5479;516;390
6522;9004;9004;2632;54
6523;6406;6406;1788;1714
6524;5490;5490;4875;2449
6525;7161;7161;2617;1125
6526;4369;4369;1193;1044
6527;5916;5916;1883;2829
6528;4990;4990;2344;NULL
6529;6739;6739;105;760
6530;3201;3201;976;2037
6531;4451;4451;826;335
6532;6699;6699;4934;1438
6533;6906;6906;2860;971
6534;6811;6811;3845;1533
6535;4855;4855;2541;484
6536;6170;6170;770;1162
6537;7459;7459;2527;1807
6538;6174;6174;1620;2204
6539;6171;6171;691;2383
6540;6107;6107;4740;887
6541;8218;8218;3217;1342
6542;5849;5849;4072;23
6543;5553;5553;4529;576
6544;4423;4423;1128;1713
6545;4874;4874;3196;2917
6546;6639;6639;1964;1125
6547;3744;3744;4137;2140
6548;5992;5992;1632;2930
6549;7424;7424;NULL;1487
6550;6756;6756;1240;1202
6551;5721;5721;4733;90
6552;6225;6225;3663;2854
6553;5581;5581;710;2644
6554;6806;6806;3891;2561
6555;5230;5230;2631;1800
6556;5645;5645;3164;2260
6557;8141;8141;1824;1728
6558;5733;5733;583;1940
6559;6156;6156;1345;2532
6560;5973;5973;2556;829
6561;6761;6761;936;675
6562;6597;6597;3078;2645
6563;4721;4721;3622;2615
6564;5949;5949;1906;1269
6565;6307;6307;1568;2570
6566;6528;6528;3184;1901
6567;6409;6409;2522;613
6568;6815;6815;3126;575
6569;5268;5268;4633;1490
6570;4833;4833;2200;2972
6571;6095;6095;513;1119
6572;4231;4231;4055;2300
6573;6889;6889;2535;2080
6574;6583;6583;3402;1243
6575;6097;6097;4675;715
6576;2898;2898;3736;2600
6577;6710;6710;1444;2815
6578;4779;4779;3103;1341
