mod_id;mod_mo_id;mod_it_id;mod_qtity;mod_fromlocation;mod_tolocation;
6028;6151;6151;4950;VY7SQ7ARSWZPADK                                   ;4KSFWK48R8JIJVD                                   ;
6029;6145;6145;1697;JGKJKJL7WW32RWW                                   ;BYFUZ9W4B66NOR5                                   ;
6030;5030;5030;11971;ZZWKJZMWLIG6JSU                                   ;NULL;
6031;4652;4652;8313;RQKQCUJCC0VU38Z                                   ;II2TVWYQTMJFUQY                                   ;
6032;4462;4462;7044;Z2QBHZJJUNY12EO                                   ;XTV2IQJUNN4PDGK                                   ;
6033;5731;5731;3664;1FA0B6K4FJ7J3ST                                   ;3TZ0TKNFZP0DQH9                                   ;
6034;5904;5904;14863;IJ7G2J6R71VOWH9                                   ;8CQVW27RZ757S9C                                   ;
6035;8361;8361;1328;BRSNXZKTILVXRZG                                   ;NULL;
6036;4274;4274;6172;UKJI781I8JSAAV8                                   ;1JC1QX1D5G3SQ64                                   ;
6037;5289;5289;13088;A98B05GIYDXGN9Z                                   ;NULL;
6038;5142;5142;9242;KTUCYQQ3Q9FE6AJ                                   ;EJH1QO30L81MEGM                                   ;
6039;2826;2826;7961;DXMIR41P40JTAKV                                   ;DNB748TBACQFZF1                                   ;
6040;3219;3219;14887;JLPG1WZJI5LRQ1C                                   ;3ZT9RAMDFBGIVEY                                   ;
6041;4929;4929;1327;UA3PMHGFR47X7WS                                   ;TCE2UX16P6RDYN1                                   ;
6042;6291;6291;3619;DGULK2LGY3ZLJAZ                                   ;68IFNDY30XRTRBF                                   ;
6043;5499;5499;1962;OVZZH5C24AOWO1C                                   ;D1LM1ZY6XNJLJ9F                                   ;
6044;4704;4704;14414;CFDA7Q4RPMQJHUW                                   ;9ABNWJ1GDB1X58E                                   ;
6045;5744;5744;14246;549BXTN73SHAEOS                                   ;QVZX1F47ACI0UDK                                   ;
6046;7202;7202;9499;QD93XOVXR8AUFTK                                   ;IYJH0SZUZ58PX10                                   ;
6047;6169;6169;11281;D7RJR0PJS56E9TD                                   ;85UO9HQT63DJ01M                                   ;
6048;3341;3341;12745;UTS4LSJG9CKOITS                                   ;Q9E7OWEYV4XV7EA                                   ;
6049;5245;5245;9245;78W6X85QOQBRIGO                                   ;CTRPJVH08PAWFFU                                   ;
6050;7192;7192;2388;V90M0GNKOAAFF00                                   ;J8ZNNT0CRVS5KUM                                   ;
6051;3771;3771;5810;DV71W73LN2GVHRY                                   ;T477AXGUSDYYLHI                                   ;
6052;5772;5772;9398;NNT9S69RKBIMXQA                                   ;AZCZFMLJSFYN3CG                                   ;
6053;6864;6864;6529;PCEM9M0O5EZY0S3                                   ;3J3B8MNMR4V9U2Q                                   ;
6054;6900;6900;7052;CHRS6Q66LGHLOGO                                   ;CDUKINC7IOFVYSR                                   ;
6055;5426;5426;7265;RS54DBJ1M53D7BR                                   ;WKV2D76OCP7BQBO                                   ;
6056;5799;5799;2977;8LAFYHHZ570T5FZ                                   ;POBQHWVF7WSK7SN                                   ;
6057;7163;7163;7624;Q278MYJ0YQ51NSZ                                   ;CGD97NV5667SF0G                                   ;
6058;7208;7208;361;OPC258X9B6Z5BQV                                   ;ZP6AH1XZOFVHEMG                                   ;
6059;3456;3456;7466;6EN44I4929H8CFB                                   ;19ZAYEI1S5JBO30                                   ;
6060;5295;5295;12792;7P4G2WJI4XXGZDP                                   ;FMKIMDGBIDLSSEQ                                   ;
6061;5680;5680;3787;UXV85V65K30WQPX                                   ;POQ6168L64HBHMB                                   ;
6062;5845;5845;8003;UMXLMF59U406LOA                                   ;FO1S2YXOSNSLTQ9                                   ;
6063;4517;4517;10095;K9DEK36CJYVZWNR                                   ;F0M0CT59DYBHV4T                                   ;
6064;5857;5857;8085;01LDF4LFSLE1UZK                                   ;2ZC4CXGQQ2EDENS                                   ;
6065;6341;6341;8079;TABHBIARFL2NJ5D                                   ;V3WH0B9LISE3NFT                                   ;
6066;1780;1780;2772;DL6K2X9GNYLZP5I                                   ;UWIUD52HJV9AFRV                                   ;
6067;6548;6548;151;EY6LB93HRUXU1XV                                   ;6VMS8CVRPRLJID3                                   ;
6068;6045;6045;6736;NULL;8RJH4X2Q0EX41Z6                                   ;
6069;7580;7580;8484;76N9T0UW1VUDXA2                                   ;XNXSS0EI1R4MKJY                                   ;
6070;4636;4636;10120;3J9LZSV3IPS8ZEE                                   ;SY1N8DM8SWRTEQP                                   ;
6071;4511;4511;1288;2YSIH8PE4AKGFPK                                   ;LULUFAI7C0FCTG6                                   ;
6072;5966;5966;8889;SNRIOAOFBKQ37LW                                   ;FRC2XIIJ1OZW8K3                                   ;
6073;6585;6585;10970;G5BYIJSUTVGO8EO                                   ;2D1QX4QHGTB8YAF                                   ;
6074;5239;5239;13503;5CGBNW1RAD7XHM6                                   ;QAENDNT2B2TRBLY                                   ;
6075;5320;5320;10261;DX09ELX8VXPSUZ7                                   ;X4AFFFKB0UM37AL                                   ;
6076;4772;4772;10411;VYYU5KYK3JO5CUC                                   ;9M5Y6FXEKYEUAZ6                                   ;
6077;5548;5548;2558;PXAAEEEKE7FQ69X                                   ;UJAU0ZXAQ2NJ0PV                                   ;
6078;5669;5669;672;6A2JOBDSZG6UXSV                                   ;G2HOF0KH6VUG1P1                                   ;
6079;5357;5357;12957;KI3XOWIGJDFY48D                                   ;OR8NZRQ9PV74SED                                   ;
6080;5910;5910;6183;MCZ2SSIDKIBX8JM                                   ;2CE7HHEUYSN44G8                                   ;
6081;5233;5233;11110;CE5O50M9RLZAWEN                                   ;0MU9G81PC8YKSGP                                   ;
6082;6076;6076;11563;2B8KST8SZPC6LK8                                   ;HZEPBTI7CEO73L4                                   ;
6083;5364;5364;10706;RSLQ3POLQQA7T8H                                   ;M635J4FUAOV9IU1                                   ;
6084;3519;3519;14310;UKVXB2UI6DOFNGN                                   ;3VN51JQ73NX2JUL                                   ;
6085;9174;9174;6161;CZJ3TXNDMMU2J1Y                                   ;3OXMCJ8CJJEMY9O                                   ;
6086;6994;6994;13915;87B1PBPOY3JP08Y                                   ;C637YY73GW2W7DB                                   ;
6087;6477;6477;515;23UTPDCWWHAO8RZ                                   ;256TXF6JNALI539                                   ;
6088;6001;6001;11612;EX7F4MH1AU4PDXC                                   ;ZFPDQES4GU6GHC5                                   ;
6089;5747;5747;7598;OL0F651VVF4800G                                   ;7YJS3UKXZKJNCPX                                   ;
6090;3578;3578;13352;3EB31I4GLTJU9MI                                   ;N7WRNXOOD1C28Q1                                   ;
6091;9093;9093;13549;4XZNRJY9WBKPH90                                   ;5FA6KGQ4USD6U5R                                   ;
6092;6189;6189;12726;EXMZL9B6GJUCL6L                                   ;WTS9FDI9AVF1HIO                                   ;
6093;4781;4781;1775;W5331SFJG26PXEY                                   ;I7HXERS6HSWVKIT                                   ;
6094;8779;8779;10170;TAGB0JDULT67PMN                                   ;9L5EXSWRW0WO0PN                                   ;
6095;5808;5808;11100;PBSC5X8LI2JJ2L8                                   ;33NMNUD41MSNGNP                                   ;
6096;9097;9097;8325;LHJAPA8DR8H7M7U                                   ;17SWC9CQBQ0DV35                                   ;
6097;6028;6028;8525;NULL;4KSGU7KF80DBZ9A                                   ;
6098;8193;8193;8877;EG0MLL6W2UTY0US                                   ;B4NTWR0URXBWTZ9                                   ;
6099;1264;1264;6334;L4M82DZF3FLXF0Z                                   ;G0IWV8XTMCOBW1Q                                   ;
6100;4985;4985;11473;8P4MLMGZAN8UHAC                                   ;GR2RFCVDJYPXWNM                                   ;
6101;6358;6358;9348;GIMHKLR1GKJ509G                                   ;RFVZRDE27T6K2PX                                   ;
6102;6137;6137;4545;VIPBP5EZONXF44Y                                   ;79G1XHI354DWJ0X                                   ;
6103;4066;4066;4260;3OHXEHQMX3503AZ                                   ;QFJH6RA2DZKM5AA                                   ;
6104;8243;8243;14125;67ZYK17A3NTXOBX                                   ;0ZPM7KBAWRTM0HJ                                   ;
6105;6079;6079;1099;MQ2CSJMES3DL0DV                                   ;V7TN5GJGYEOXXVX                                   ;
6106;8148;8148;11921;OW8W5Z72G6TRNSY                                   ;TJWJAAR549KEXN2                                   ;
6107;5962;5962;13429;6TEC8M9NLL6HNL9                                   ;GDQYHNOJG9NSVEC                                   ;
6108;4327;4327;8027;RG9S306NIZVLQUQ                                   ;TZTGKZWLGNIWW4I                                   ;
6109;6432;6432;11791;4RF7YJ51MLBKSQE                                   ;BSGJ5ZD5UC30NY9                                   ;
6110;6004;6004;11855;X307J6I5MRT8RNW                                   ;WJLXULAGG5HT4RN                                   ;
6111;7393;7393;418;U7CW61R7A75HPLU                                   ;RCH3XSVUMNL8WWX                                   ;
6112;5634;5634;6951;K0ONTJFY89K7PW9                                   ;DTZDJKGQIZ30HJ1                                   ;
6113;6988;6988;2405;OKQKDIPVBSWB00G                                   ;PR9AH6R3NQB7Z2K                                   ;
6114;4836;4836;1283;W1NRZ9XBRDNWGKI                                   ;70FBSAR6WQLXPVC                                   ;
6115;6094;6094;1682;Y6T4V9F1BTB1M3Y                                   ;MIJ4NN071WPS98Q                                   ;
6116;910;910;7225;SJAO8I0ENESZVSE                                   ;FISH4PBEZ2EQLTE                                   ;
6117;8021;8021;12298;AIDU7B5NLLG5YVO                                   ;E9LHJFXK08AVLYX                                   ;
6118;5524;5524;10786;FE3W9U5F6EHGGF6                                   ;05I62VYW745K99L                                   ;
6119;5702;5702;1924;EKQ4P41GEN2M2UG                                   ;IWE0N9W0L8GVFFT                                   ;
6120;5458;5458;9165;Q4KGOHHFCYOSUO6                                   ;5QQGB7QIAO9EADA                                   ;
6121;2368;2368;2257;FXRE4JYBDMIMRID                                   ;M2DPKX0Q9HLTE2H                                   ;
6122;6983;6983;3539;XPQCVPTW2BSRF8M                                   ;B4EIJ5VA5WPY0HQ                                   ;
6123;6782;6782;14139;GW7522M76932ZUO                                   ;XQ8C13G8QZ6ULX4                                   ;
6124;7049;7049;10133;KCU4YUBQ3UBTR6V                                   ;7G25YS7H73JO71Q                                   ;
6125;6660;6660;11572;0S5VB89V3I5MMRX                                   ;RDVOU5R7N6SJY1P                                   ;
