pod_id;pod_po_id;pod_it_id;pod_qtity;pod_remainingqtity
5907;5324;5324;1354;1419
5908;6138;6138;3105;2282
5909;5877;5877;3566;570
5910;5380;5380;1851;434
5911;5829;5829;4754;1821
5912;5100;5100;1668;230
5913;5937;5937;1823;2332
5914;5355;5355;834;702
5915;7836;7836;2856;2216
5916;6052;6052;2690;192
5917;6120;6120;2345;401
5918;4674;4674;4279;553
5919;5363;5363;4796;2491
5920;3164;3164;679;1673
5921;3601;3601;465;NULL
5922;5327;5327;3994;327
5923;5086;5086;3285;552
5924;5838;5838;226;1181
5925;4019;4019;2405;431
5926;5107;5107;1415;1869
5927;7191;7191;205;352
5928;5116;5116;715;2039
5929;5618;5618;3025;998
5930;5957;5957;NULL;184
5931;5441;5441;3638;1492
5932;4173;4173;4369;NULL
5933;1700;1700;1267;377
5934;6426;6426;2831;1983
5935;9191;9191;3937;577
5936;3491;3491;992;2366
5937;5180;5180;2929;1803
5938;7306;7306;2889;1881
5939;5699;5699;2261;1494
5940;5995;5995;449;971
5941;7831;7831;1414;2388
5942;5674;5674;407;283
5943;2173;2173;2705;541
5944;6814;6814;3544;2370
5945;5591;5591;4519;947
5946;5520;5520;2367;1960
5947;6513;6513;3560;597
5948;6324;6324;3062;1876
5949;5477;5477;2221;2154
5950;4739;4739;2710;1898
5951;5210;5210;380;2355
5952;5294;5294;2973;1354
5953;4530;4530;4252;1100
5954;5644;5644;1657;1744
5955;5621;5621;428;2434
5956;4485;4485;3618;700
5957;3758;3758;3490;2211
5958;4574;4574;1858;1649
5959;5539;5539;2757;1916
5960;5422;5422;4665;1704
5961;5615;5615;3038;1153
5962;5187;5187;4098;1011
5963;5504;5504;638;1425
5964;5552;5552;79;421
5965;5110;5110;4929;2097
5966;6659;6659;2483;1579
5967;4190;4190;3487;56
5968;7006;7006;3838;2339
5969;5059;5059;2886;2154
5970;2292;2292;4843;2466
5971;5729;5729;4928;1400
5972;4107;4107;4801;335
5973;5844;5844;84;1199
5974;9329;9329;3830;1930
5975;6187;6187;3382;665
5976;5067;5067;272;2207
5977;7562;7562;2761;1131
5978;5483;5483;450;457
5979;3656;3656;3766;2105
5980;5573;5573;2859;1721
5981;4963;4963;3846;2334
5982;5789;5789;3353;2494
5983;4844;4844;2984;698
5984;5558;5558;3005;141
5985;6587;6587;2644;1143
5986;5870;5870;664;1330
5987;1679;1679;117;391
5988;6819;6819;4610;1134
5989;5707;5707;2403;2050
5990;4242;4242;318;2377
5991;5509;5509;2503;155
5992;6182;6182;1070;153
5993;8081;8081;132;2466
5994;8204;8204;2596;2290
5995;5579;5579;2412;2318
5996;2940;2940;NULL;1376
5997;5975;5975;2316;1359
5998;4540;4540;4769;120
5999;4383;4383;2625;273
6000;5218;5218;3615;1869
6001;3954;3954;2036;1904
6002;5698;5698;3881;759
6003;4770;4770;4723;2222
6004;4059;4059;176;2188
6005;5050;5050;NULL;497
6006;6063;6063;2379;2020
6007;5469;5469;2782;155
6008;5752;5752;580;1671
6009;5007;5007;2888;1078
6010;5136;5136;422;226
6011;5620;5620;3276;2070
6012;5543;5543;155;1753
6013;5701;5701;856;2044
6014;4671;4671;3040;195
6015;4551;4551;3092;1870
6016;5022;5022;4899;1160
6017;5242;5242;819;313
6018;4646;4646;4686;1283
6019;5460;5460;1114;1778
6020;5876;5876;2634;767
6021;7674;7674;2436;1187
6022;7377;7377;4264;1423
6023;6905;6905;2366;288
6024;5390;5390;3878;2278
6025;6110;6110;1435;2311
6026;5231;5231;2567;1246
6027;6270;6270;2339;370
6028;6151;6151;3858;1409
6029;6145;6145;4669;2112
6030;5030;5030;2488;1789
6031;4652;4652;1418;848
6032;4462;4462;1066;1011
6033;5731;5731;504;184
6034;5904;5904;136;236
6035;8361;8361;1835;2317
6036;4274;4274;1730;1575
6037;5289;5289;3978;271
6038;5142;5142;4123;1010
6039;2826;2826;3177;2144
6040;3219;3219;604;1624
6041;4929;4929;222;1175
6042;6291;6291;2063;1221
6043;5499;5499;2777;55
6044;4704;4704;4695;1823
6045;5744;5744;1334;307
6046;7202;7202;2247;902
6047;6169;6169;4462;610
6048;3341;3341;4463;2270
6049;5245;5245;2978;419
6050;7192;7192;233;1158
6051;3771;3771;1776;1063
6052;5772;5772;2726;75
6053;6864;6864;1201;842
6054;6900;6900;2135;2006
6055;5426;5426;188;681
6056;5799;5799;4352;480
6057;7163;7163;4670;470
6058;7208;7208;3;2445
6059;3456;3456;3288;2378
6060;5295;5295;2609;1752
6061;5680;5680;39;1650
6062;5845;5845;3925;1246
6063;4517;4517;912;2059
6064;5857;5857;399;1789
6065;6341;6341;4005;1879
6066;1780;1780;2210;1059
6067;6548;6548;4652;1568
6068;6045;6045;720;1807
6069;7580;7580;1205;378
6070;4636;4636;1362;295
6071;4511;4511;920;889
6072;5966;5966;1696;1803
6073;6585;6585;1509;1640
6074;5239;5239;510;154
6075;5320;5320;2411;2092
6076;4772;4772;373;2466
6077;5548;5548;1487;1367
6078;5669;5669;2671;966
6079;5357;5357;2544;1971
6080;5910;5910;4188;1408
6081;5233;5233;3106;635
6082;6076;6076;2877;600
6083;5364;5364;879;990
6084;3519;3519;4435;954
6085;9174;9174;712;726
6086;6994;6994;3692;772
6087;6477;6477;4865;168
6088;6001;6001;3369;678
6089;5747;5747;4948;2055
6090;3578;3578;2483;1836
6091;9093;9093;2060;1104
6092;6189;6189;3975;326
6093;4781;4781;835;1133
6094;8779;8779;567;391
6095;5808;5808;564;2475
6096;9097;9097;1297;2429
6097;6028;6028;1150;1663
6098;8193;8193;2377;767
6099;1264;1264;690;2444
6100;4985;4985;4124;1748
6101;6358;6358;2596;1834
6102;6137;6137;3741;1303
6103;4066;4066;3257;1892
6104;8243;8243;1616;124
6105;6079;6079;4314;268
6106;8148;8148;80;1760
6107;5962;5962;1217;936
6108;4327;4327;691;688
6109;6432;6432;4725;2415
6110;6004;6004;4816;716
6111;7393;7393;2865;1614
6112;5634;5634;1998;2005
6113;6988;6988;2460;474
6114;4836;4836;4100;969
6115;6094;6094;4504;1116
6116;910;910;2163;1049
6117;8021;8021;3046;256
6118;5524;5524;1478;1104
6119;5702;5702;4688;1063
6120;5458;5458;312;1107
6121;2368;2368;2346;890
6122;6983;6983;1282;889
6123;6782;6782;773;2252
6124;7049;7049;3722;1042
6125;6660;6660;4302;1692
6126;4938;4938;1946;563
6127;5737;5737;860;670
6128;4767;4767;941;1248
6129;4619;4619;4946;179
6130;5860;5860;1113;2163
6131;4803;4803;4223;803
6132;5635;5635;4111;600
6133;3610;3610;1980;1023
6134;5965;5965;3420;222
6135;5473;5473;1592;2074
6136;4523;4523;4365;1833
6137;5247;5247;4620;1208
6138;5204;5204;4264;865
6139;5555;5555;121;686
6140;4988;4988;632;1466
6141;6192;6192;2474;2337
6142;7221;7221;4173;1981
6143;5631;5631;3645;764
6144;4381;4381;131;1339
6145;5489;5489;4619;222
6146;6123;6123;62;1600
6147;5755;5755;1515;2352
6148;5792;5792;1736;163
6149;4694;4694;1064;1776
6150;9651;9651;3402;1425
6151;5467;5467;3252;2173
6152;6238;6238;4673;558
6153;6057;6057;2689;2204
6154;5918;5918;377;1337
6155;5501;5501;1778;858
6156;6925;6925;1313;944
6157;7088;7088;2968;1551
6158;7159;7159;4536;850
6159;8086;8086;2314;933
6160;7650;7650;2367;2206
6161;7793;7793;4220;1090
6162;4968;4968;275;2188
6163;5197;5197;746;508
6164;5440;5440;3611;251
6165;5732;5732;593;2413
6166;8016;8016;3754;1014
6167;4955;4955;17;982
6168;6740;6740;4040;252
6169;6126;6126;2507;1395
6170;5905;5905;138;1784
6171;3905;3905;2543;2342
6172;4881;4881;3783;1891
6173;NULL;NULL;1357;418
6174;7230;7230;4056;2097
6175;4903;4903;2838;1270
6176;5592;5592;3174;1409
6177;4162;4162;2637;125
6178;7034;7034;641;913
6179;6016;6016;4103;819
6180;6201;6201;4240;91
6181;5541;5541;430;711
6182;5016;5016;4125;507
6183;8465;8465;4877;1973
6184;4978;4978;1544;1255
6185;5689;5689;2861;2491
6186;5940;5940;4550;244
6187;5365;5365;1422;896
6188;4919;4919;1602;2186
6189;7070;7070;1641;1864
6190;6594;6594;279;1129
6191;4604;4604;1396;281
6192;6300;6300;84;358
6193;5897;5897;1949;2433
6194;8310;8310;2754;980
6195;4331;4331;1412;376
6196;5739;5739;2199;149
6197;5978;5978;3426;1473
6198;7316;7316;33;513
6199;6122;6122;4539;1427
6200;7892;7892;865;1709
6201;5379;5379;44;618
6202;4794;4794;2475;2100
6203;6216;6216;4229;1268
6204;6407;6407;925;2492
6205;2048;2048;858;1584
6206;9583;9583;4470;281
6207;5362;5362;3316;139
6208;6822;6822;3633;107
6209;5545;5545;2540;67
6210;5798;5798;3605;1950
6211;7912;7912;NULL;819
6212;5370;5370;3676;638
6213;6632;6632;2326;30
6214;6363;6363;432;841
6215;4514;4514;3075;1495
6216;5730;5730;1937;583
6217;5878;5878;95;215
6218;5037;5037;398;1754
6219;7411;7411;4203;260
6220;5717;5717;750;2168
6221;6504;6504;1043;117
6222;5846;5846;2332;1296
6223;6698;6698;3416;888
6224;6155;6155;2399;266
6225;5463;5463;2228;1502
6226;3801;3801;3743;1983
6227;7130;7130;2459;1959
6228;6901;6901;1833;1938
6229;6526;6526;3604;1721
6230;5696;5696;2644;1121
6231;2772;2772;639;2437
6232;7108;7108;NULL;2112
6233;4527;4527;4748;1987
6234;4564;4564;2603;1611
6235;5753;5753;1103;1974
6236;3521;3521;3238;1111
6237;5397;5397;4196;1739
6238;5119;5119;2956;1981
6239;899;899;4896;2171
6240;NULL;NULL;3951;2209
6241;6175;6175;685;104
6242;6615;6615;3392;788
6243;6164;6164;1234;2119
6244;5663;5663;2789;2415
6245;7790;7790;4063;310
6246;1543;1543;3037;2144
6247;5288;5288;1603;327
6248;4948;4948;4070;1591
6249;7029;7029;4653;1986
6250;7123;7123;3875;2294
6251;8781;8781;816;2435
6252;5267;5267;1317;2220
6253;4814;4814;1800;253
6254;4208;4208;4224;1759
6255;8598;8598;4284;1591
6256;7293;7293;3495;1822
6257;6711;6711;3533;1212
6258;5893;5893;1629;1002
6259;5823;5823;76;990
6260;3452;3452;2001;2102
6261;5871;5871;2183;823
6262;3454;3454;3400;702
6263;5720;5720;2636;887
6264;5222;5222;4712;1447
6265;4907;4907;989;2014
6266;7052;7052;1900;1208
6267;457;457;3858;1152
6268;4401;4401;1072;920
6269;5334;5334;1223;1367
6270;6394;6394;2194;383
6271;6638;6638;3880;1344
6272;4635;4635;3982;734
6273;5263;5263;199;2083
6274;8977;8977;1447;552
6275;4835;4835;3518;2063
6276;9135;9135;2358;1830
6277;5941;5941;4809;1677
6278;5481;5481;4544;974
6279;6118;6118;4353;2456
6280;6346;6346;4363;1858
6281;5217;5217;624;1655
6282;7155;7155;4673;367
6283;6779;6779;2807;2453
6284;3764;3764;2959;1928
6285;6892;6892;2787;1187
6286;4193;4193;1326;216
6287;4386;4386;3840;1859
6288;6773;6773;524;228
6289;7881;7881;3320;19
6290;3085;3085;2609;152
6291;6281;6281;4706;2400
6292;7405;7405;2566;737
6293;5889;5889;2879;991
6294;5384;5384;2895;69
6295;5928;5928;1768;1385
6296;5302;5302;2285;1903
6297;6113;6113;755;2402
6298;7379;7379;1522;672
6299;6596;6596;1799;401
6300;4888;4888;2163;1602
6301;5681;5681;4180;992
6302;3991;3991;530;1908
6303;5595;5595;2847;224
6304;5535;5535;2458;1602
6305;6727;6727;4996;949
6306;4028;4028;1835;1700
6307;5899;5899;1117;136
6308;6495;6495;352;2201
6309;6033;6033;705;2196
6310;5716;5716;1925;2262
6311;6083;6083;3686;144
6312;5788;5788;3990;237
6313;5540;5540;2276;1046
6314;4923;4923;714;1632
6315;5662;5662;1376;446
6316;5512;5512;2511;455
6317;5924;5924;593;749
6318;6467;6467;4678;1459
6319;5774;5774;1925;259
6320;5931;5931;4663;1797
6321;5677;5677;3061;1850
6322;6405;6405;3333;924
6323;8041;8041;2753;900
6324;6233;6233;3614;1215
6325;4366;4366;2488;484
6326;6509;6509;1313;606
6327;5388;5388;1102;2244
6328;6309;6309;2305;2014
6329;5356;5356;4680;1667
6330;6845;6845;1232;159
6331;5225;5225;1603;1928
6332;4120;4120;3287;1005
6333;5298;5298;2744;573
6334;4975;4975;2189;854
6335;6452;6452;183;866
6336;7082;7082;94;2248
6337;4513;4513;1825;143
6338;5682;5682;348;850
6339;5809;5809;2964;978
6340;25;25;951;1987
6341;6685;6685;208;80
6342;7030;7030;3488;2158
6343;6295;6295;4819;532
6344;5272;5272;1394;258
6345;4941;4941;3924;7
6346;4248;4248;716;2162
6347;5567;5567;289;2192
6348;7641;7641;2165;1859
6349;5062;5062;1518;2123
6350;5348;5348;4257;929
6351;6391;6391;1692;1153
6352;6074;6074;1077;942
6353;4795;4795;4598;412
6354;5293;5293;2136;1104
6355;5182;5182;4103;2253
6356;6181;6181;846;68
6357;7039;7039;2778;1008
6358;7573;7573;4234;1509
6359;5113;5113;4970;1117
6360;3288;3288;3682;343
6361;7065;7065;733;1957
6362;2439;2439;3813;622
6363;5569;5569;672;534
6364;7462;7462;4474;2036
6365;4959;4959;322;334
6366;5793;5793;399;1640
6367;4344;4344;1246;2165
6368;5848;5848;87;192
6369;2818;2818;531;766
6370;9117;9117;1282;699
6371;6217;6217;686;312
6372;5741;5741;244;2400
6373;5167;5167;1714;481
6374;8281;8281;974;773
6375;6104;6104;4455;1717
6376;7333;7333;4574;2192
6377;5780;5780;3515;391
6378;7207;7207;1358;641
6379;6345;6345;4691;1208
6380;7394;7394;1772;823
6381;6316;6316;1023;915
6382;6136;6136;3938;384
6383;5796;5796;786;2391
6384;9422;9422;422;737
6385;7622;7622;4541;1507
6386;5923;5923;525;985
6387;5367;5367;3689;592
6388;5020;5020;607;1969
6389;5258;5258;NULL;1101
6390;8498;8498;3087;797
6391;7998;7998;4337;1239
6392;5955;5955;2316;1135
6393;6421;6421;2592;2233
6394;4762;4762;378;NULL
6395;6388;6388;4282;634
6396;7292;7292;218;30
6397;9919;9919;1396;1958
6398;3482;3482;2815;1623
6399;6075;6075;344;997
6400;4764;4764;1072;2425
6401;5597;5597;3524;867
6402;8201;8201;4471;2498
6403;5954;5954;202;1999
6404;7298;7298;NULL;1093
6405;7528;7528;1633;1424
6406;6767;6767;236;617
6407;5235;5235;3571;1254
6408;8336;8336;1447;461
6409;7171;7171;4364;2140
6410;5557;5557;3623;1888
6411;5855;5855;2682;60
6412;6861;6861;4529;2178
6413;6355;6355;2331;366
6414;5428;5428;1419;301
6415;5322;5322;4543;294
6416;5883;5883;3198;1929
6417;3394;3394;2659;1573
6418;9319;9319;1796;731
6419;6816;6816;3026;2298
6420;5063;5063;249;529
6421;4486;4486;4934;1849
6422;7104;7104;4797;1047
6423;7132;7132;1710;195
6424;6662;6662;638;1592
6425;7678;7678;2000;2469
6426;3475;3475;1194;1960
6427;4658;4658;3966;1678
6428;5757;5757;3094;166
6429;7859;7859;4867;2347
6430;6867;6867;2433;743
6431;2468;2468;755;2259
6432;4896;4896;3059;NULL
6433;5700;5700;1758;569
6434;5885;5885;3170;1895
6435;7092;7092;286;717
6436;6370;6370;1166;340
6437;5578;5578;2302;825
6438;6936;6936;820;1416
6439;7137;7137;2304;1791
6440;8277;8277;550;967
6441;7834;7834;1852;119
6442;6200;6200;3093;252
6443;6243;6243;1162;524
6444;5587;5587;66;953
6445;6947;6947;2925;81
6446;5959;5959;3558;1040
6447;5891;5891;2006;1120
6448;6086;6086;896;873
6449;4977;4977;3049;833
6450;4304;4304;2181;1939
6451;7938;7938;1622;1206
6452;5491;5491;3423;958
6453;7659;7659;3370;1226
6454;6595;6595;2565;1826
6455;5099;5099;411;467
6456;5661;5661;1275;575
6457;7066;7066;1814;2321
6458;6853;6853;3832;2302
6459;4924;4924;3203;407
6460;3804;3804;439;1125
6461;7667;7667;NULL;1964
6462;4385;4385;1270;1439
6463;3860;3860;476;1087
6464;7392;7392;1580;614
6465;5909;5909;1930;1396
6466;6663;6663;2867;2130
6467;5406;5406;4624;1992
6468;5820;5820;2771;282
6469;5252;5252;4161;2149
6470;6357;6357;1133;2461
6471;8195;8195;3376;1969
6472;6072;6072;895;513
6473;6253;6253;1839;2282
6474;4937;4937;4492;2265
6475;7182;7182;2476;2178
6476;7282;7282;3398;276
6477;4997;4997;1840;1325
6478;6131;6131;3635;94
6479;7563;7563;1644;114
6480;3553;3553;2713;551
6481;6986;6986;3442;1348
6482;6505;6505;4189;1086
6483;6436;6436;3069;844
6484;6369;6369;45;728
6485;5208;5208;2686;1141
6486;6640;6640;810;2286
6487;6430;6430;2333;1032
6488;2307;2307;4689;1243
6489;7059;7059;4193;1427
6490;8244;8244;2759;142
6491;6402;6402;4011;520
6492;6408;6408;4353;1024
6493;4089;4089;3471;1008
6494;6980;6980;2617;666
6495;4506;4506;1864;1503
6496;3014;3014;4280;1180
6497;6329;6329;1375;NULL
6498;6820;6820;1512;1665
6499;6027;6027;4232;2410
6500;6701;6701;2199;2058
6501;5874;5874;3302;452
6502;4020;4020;787;1548
6503;6191;6191;2845;838
6504;4307;4307;4764;1224
6505;5994;5994;4673;872
6506;3609;3609;1285;2470
6507;6920;6920;4784;692
6508;5332;5332;3931;1176
6509;5423;5423;893;1462
6510;5872;5872;4168;2149
6511;NULL;NULL;3571;190
6512;4461;4461;2640;1751
6513;9003;9003;169;2227
6514;4981;4981;1118;2187
6515;6304;6304;4762;2357
6516;8269;8269;1251;2277
6517;7215;7215;3202;877
6518;7760;7760;431;595
6519;5725;5725;3895;359
6520;6190;6190;1119;1973
6521;5479;5479;534;1611
6522;9004;9004;4935;1097
6523;6406;6406;3578;749
6524;5490;5490;1402;1355
6525;7161;7161;2123;2007
6526;4369;4369;4024;1941
6527;5916;5916;2425;945
6528;4990;4990;4222;NULL
6529;6739;6739;2628;2006
6530;3201;3201;3196;1615
6531;4451;4451;2022;761
6532;6699;6699;327;997
6533;6906;6906;4404;1112
6534;6811;6811;4446;1415
6535;4855;4855;4412;537
6536;6170;6170;2654;2163
6537;7459;7459;1343;1503
6538;6174;6174;3306;510
6539;6171;6171;372;2363
6540;6107;6107;1400;2472
6541;8218;8218;1027;759
6542;5849;5849;3403;448
6543;5553;5553;3795;1109
6544;4423;4423;25;2071
6545;4874;4874;4188;1595
6546;6639;6639;1370;1236
6547;3744;3744;4183;892
6548;5992;5992;2352;794
6549;7424;7424;2856;1337
6550;6756;6756;613;1151
6551;5721;5721;1078;890
6552;6225;6225;944;625
6553;5581;5581;2618;585
6554;6806;6806;3112;1306
6555;5230;5230;1665;436
6556;5645;5645;3368;446
6557;8141;8141;2210;1855
6558;5733;5733;1442;799
6559;6156;6156;2640;1983
6560;5973;5973;649;1718
6561;6761;6761;3861;1432
6562;6597;6597;562;1525
6563;4721;4721;1303;1187
6564;5949;5949;2698;2062
6565;6307;6307;2145;701
6566;6528;6528;3244;1151
6567;6409;6409;3237;1579
6568;6815;6815;724;335
6569;5268;5268;1707;1690
6570;4833;4833;2107;24
6571;6095;6095;4908;853
6572;4231;4231;4896;1766
6573;6889;6889;58;1015
6574;6583;6583;2495;623
6575;6097;6097;92;2101
6576;2898;2898;2131;1525
6577;6710;6710;1139;501
6578;4779;4779;3553;1527
6579;6220;6220;2215;1654
6580;8575;8575;752;119
6581;5652;5652;4841;1115
6582;6412;6412;72;1147
6583;6645;6645;1365;2108
6584;4298;4298;2014;854
6585;5095;5095;2118;725
6586;5711;5711;1078;135
6587;5349;5349;2710;411
6588;6245;6245;1292;2306
6589;6347;6347;2781;979
6590;6742;6742;1044;90
6591;6050;6050;444;307
6592;6277;6277;4902;704
6593;5480;5480;666;1028
6594;5261;5261;4724;644
6595;5605;5605;2539;1040
6596;6214;6214;465;1735
6597;7067;7067;2100;1761
6598;6728;6728;1097;1548
6599;6319;6319;2880;1369
6600;5282;5282;943;443
6601;6582;6582;3134;2157
6602;4265;4265;3458;556
6603;4677;4677;645;1605
6604;686;686;748;1313
6605;6350;6350;706;298
6606;6259;6259;1183;1624
6607;5165;5165;885;2111
6608;7167;7167;122;2463
6609;5114;5114;3019;1706
6610;6078;6078;4534;1412
6611;4395;4395;2228;2445
6612;7655;7655;3658;328
6613;5122;5122;4227;1645
6614;5622;5622;1887;1864
6615;5609;5609;808;603
6616;5947;5947;3788;284
6617;5146;5146;4197;1917
6618;547;547;4289;333
6619;4572;4572;579;1337
6620;6368;6368;1067;565
6621;8029;8029;533;740
6622;7639;7639;1944;1774
6623;4655;4655;2944;1856
6624;4601;4601;663;1599
6625;6995;6995;1662;2217
6626;7111;7111;5;148
6627;7075;7075;4230;738
6628;6305;6305;334;371
6629;6448;6448;4956;2083
6630;6303;6303;4628;365
6631;5060;5060;31;2264
6632;5296;5296;41;1454
6633;2381;2381;672;157
6634;7307;7307;1271;1211
6635;7244;7244;2619;462
6636;7053;7053;1382;558
6637;6315;6315;4428;2043
6638;6206;6206;616;795
6639;6895;6895;1308;555
6640;6237;6237;935;1601
6641;6101;6101;192;525
6642;7261;7261;2587;449
6643;6433;6433;3273;600
6644;5781;5781;3247;2067
6645;6025;6025;3816;145
6646;6067;6067;1787;2480
6647;8065;8065;674;1560
6648;7013;7013;3779;1665
6649;7342;7342;3916;41
6650;5719;5719;3751;756
6651;6616;6616;1268;2318
6652;6335;6335;2811;1428
6653;9168;9168;518;211
6654;4917;4917;1813;804
6655;8883;8883;410;2204
6656;5926;5926;1189;383
6657;4984;4984;513;1201
6658;6554;6554;4982;5
6659;4622;4622;4087;1596
6660;8407;8407;700;149
6661;6313;6313;1953;886
6662;8319;8319;551;1739
6663;4856;4856;167;380
6664;6323;6323;3392;1340
6665;6882;6882;4502;1648
6666;6672;6672;2187;990
6667;5439;5439;2985;170
6668;2914;2914;2955;433
6669;6626;6626;4269;1401
6670;6450;6450;4426;44
6671;8583;8583;4361;741
6672;6999;6999;3580;1121
6673;6809;6809;2981;2278
6674;7368;7368;4645;2236
6675;7197;7197;874;40
6676;7561;7561;2947;291
6677;5626;5626;3672;1173
6678;3976;3976;4697;2290
6679;8557;8557;1848;1453
6680;5188;5188;4876;2237
6681;6875;6875;4332;1089
6682;6257;6257;450;1573
6683;6454;6454;1419;329
6684;7522;7522;1204;1326
6685;5811;5811;3359;547
6686;6843;6843;2221;836
6687;6481;6481;4524;1243
6688;5376;5376;3860;1854
6689;6457;6457;861;1508
6690;6318;6318;1430;78
6691;6695;6695;868;1858
6692;5984;5984;4446;2038
6693;4024;4024;1530;1699
6694;5556;5556;608;406
6695;7236;7236;3982;715
6696;3793;3793;4642;1286
6697;6750;6750;2420;69
6698;5726;5726;4881;1761
6699;7327;7327;NULL;418
6700;6831;6831;3746;1655
6701;5176;5176;1629;2310
6702;7275;7275;3803;1126
6703;6279;6279;2719;263
6704;8484;8484;4511;2497
6705;6562;6562;4490;14
6706;5697;5697;4391;1197
6707;6950;6950;2688;1650
6708;4738;4738;4831;475
6709;7944;7944;873;764
6710;6741;6741;938;1913
6711;5284;5284;2464;1711
6712;5956;5956;2518;1411
6713;5964;5964;817;1052
6714;6146;6146;3134;1860
6715;5131;5131;4211;1561
6716;6143;6143;1369;1813
6717;3489;3489;1502;1409
6718;5911;5911;4132;1554
6719;5736;5736;3963;792
6720;4847;4847;33;812
6721;5476;5476;2281;NULL
6722;7751;7751;2663;2248
6723;7064;7064;4126;817
6724;6492;6492;2094;1426
6725;2087;2087;2839;1323
6726;5977;5977;3557;687
6727;6035;6035;4915;1204
6728;5917;5917;2050;1922
6729;6475;6475;2372;1872
6730;8008;8008;663;1521
6731;5767;5767;1232;1254
6732;6396;6396;526;222
6733;6472;6472;3791;1912
6734;6211;6211;951;1871
6735;5642;5642;218;2299
6736;6565;6565;1073;2428
6737;4186;4186;1612;2463
6738;6614;6614;940;1310
6739;6788;6788;1929;332
6740;4891;4891;1814;1312
6741;6721;6721;670;1851
6742;8242;8242;2390;1686
6743;8619;8619;3651;768
6744;5600;5600;2921;1089
6745;4960;4960;3398;2095
6746;7295;7295;3912;868
6747;7172;7172;51;446
6748;7311;7311;1312;985
6749;7565;7565;2319;2340
6750;5454;5454;4239;1346
6751;6697;6697;2479;1402
6752;4578;4578;509;2377
6753;7676;7676;3457;1015
6754;6054;6054;4848;969
6755;6178;6178;1465;2106
6756;6082;6082;3966;1908
6757;4989;4989;4678;1492
6758;5803;5803;625;2200
6759;6735;6735;1672;1441
6760;6804;6804;933;1810
6761;6684;6684;4477;1310
6762;6842;6842;638;1775
6763;9048;9048;2458;2279
6764;7736;7736;209;1455
6765;6077;6077;4706;2011
6766;7158;7158;1937;1691
6767;5287;5287;3727;2299
6768;2377;2377;4866;2041
6769;7653;7653;2915;1254
6770;6593;6593;3138;1932
6771;6130;6130;4757;1598
6772;5800;5800;562;503
6773;7602;7602;2202;1077
6774;4031;4031;2149;241
6775;6339;6339;4364;1441
6776;3202;3202;4891;1627
6777;6643;6643;4013;1480
6778;6449;6449;1204;2228
6779;5722;5722;3696;1831
6780;6343;6343;3927;455
6781;6385;6385;3505;240
6782;5861;5861;3603;219
6783;3840;3840;4731;2083
6784;7913;7913;3133;525
6785;8527;8527;3185;119
6786;6351;6351;723;1377
6787;8062;8062;2069;1707
6788;8785;8785;3944;943
6789;5271;5271;4487;2265
6790;7116;7116;1253;390
6791;5619;5619;1395;935
6792;4577;4577;986;263
