ind_id;ind_in_id;ind_it_id;ind_qty;ind_total
5760;4806;4806;3782;9619,939751
5761;4370;4370;4679;25262,67293
5762;4441;4441;8002;43748,65009
5763;3812;3812;7568;17082,25446
5764;3810;3810;8988;28786,95248
5765;7695;7695;7611;20166,46912
5766;2344;2344;2189;19391,85244
5767;5723;5723;9957;40144,8776
5768;NULL;NULL;6506;5834,406314
5769;4306;4306;8546;8928,371504
5770;4443;4443;5729;35385,36191
5771;4346;4346;2990;28466,93037
5772;4690;4690;3009;45763,16483
5773;2503;2503;8284;46961,66459
5774;7461;7461;3961;32315,44145
5775;4854;4854;6854;34075,60416
5776;4518;4518;3919;10194,62266
5777;3068;3068;6353;7627,69217
5778;6195;6195;5623;35565,35439
5779;6280;6280;4166;38572,89033
5780;6073;6073;2281;17644,69762
5781;5948;5948;8408;23267,80813
5782;6556;6556;4763;32124,16488
5783;3322;3322;685;28250,98814
5784;4261;4261;7194;20210,22775
5785;2255;2255;8844;23340,79217
5786;5625;5625;828;41411,30379
5787;4034;4034;2061;17615,84937
5788;6607;6607;7208;31685,835
5789;5093;5093;4102;5046,990982
5790;3606;3606;5976;12120,23951
5791;5506;5506;3073;49705,34649
5792;5108;5108;7424;17535,46643
5793;4818;4818;7786;4203,869707
5794;5127;5127;7141;9547,983394
5795;4347;4347;8576;46143,04891
5796;4112;4112;6251;38711,838
5797;5969;5969;8532;37419,71994
5798;5402;5402;6106;4684,759679
5799;5391;5391;5197;11822,8586
5800;8435;8435;7067;13955,68934
5801;2604;2604;585;14234,29196
5802;6932;6932;2995;4712,360238
5803;4618;4618;7004;9741,975046
5804;6758;6758;5255;31917,32677
5805;5250;5250;6222;31684,78905
5806;3724;3724;4254;25081,4882
5807;5840;5840;3575;21100,37488
5808;5603;5603;2924;22550,66183
5809;5035;5035;2239;23711,97966
5810;4729;4729;7420;248,6450133
5811;4322;4322;1165;25352,14577
5812;5875;5875;7637;25924,47925
5813;6474;6474;4067;49913,91986
5814;5417;5417;3405;11744,12459
5815;2913;2913;5374;36352,13163
5816;4872;4872;9916;43138,50805
5817;3375;3375;7317;15497,66195
5818;5017;5017;374;46872,0267
5819;5003;5003;143;5446,160308
5820;5014;5014;6783;28755,16532
5821;5321;5321;127;1776,00307
5822;5013;5013;2748;8459,042599
5823;7204;7204;2403;787,4153325
5824;7011;7011;2570;46808,13199
5825;6693;6693;2655;35680,01543
5826;5076;5076;5567;10931,46394
5827;5401;5401;5224;41559,29512
5828;5240;5240;1142;37413,6812
5829;5283;5283;5385;36172,39254
5830;3443;3443;602;45363,76616
5831;5827;5827;5387;22774,90272
5832;5488;5488;246;2942,932492
5833;8290;8290;426;23742,49579
5834;2852;2852;7100;24617,20098
5835;7326;7326;1696;3410,405667
5836;5691;5691;5413;18555,44789
5837;6956;6956;7759;22382,18983
5838;6387;6387;5430;46333,66137
5839;5550;5550;971;38525,4387
5840;4196;4196;4590;48259,30397
5841;5434;5434;7253;20310,92891
5842;6600;6600;9137;45065,18754
5843;4786;4786;4969;7973,855342
5844;7369;7369;6683;4798,345968
5845;4930;4930;4811;36768,09375
5846;5518;5518;5436;23780,86724
5847;4580;4580;3356;17621,54657
5848;7004;7004;4381;42459,74512
5849;6602;6602;1767;23195,85177
5850;6859;6859;8660;3004,540854
5851;5055;5055;8935;23214,17605
5852;6937;6937;8158;40547,69324
5853;4741;4741;5963;49238,59937
5854;6400;6400;8414;33067,69327
5855;5748;5748;6939;12179,68627
5856;2462;2462;7837;5775,249356
5857;6337;6337;591;3924,944906
5858;6344;6344;4434;12933,84305
5859;4238;4238;2599;46237,31135
5860;5894;5894;655;20753,32511
5861;5727;5727;9031;33522,19308
5862;3686;3686;2432;33686,69368
5863;6694;6694;7540;36378,26929
5864;4700;4700;1636;28348,21349
5865;3340;3340;2033;27473,74229
5866;6525;6525;918;22409,21327
5867;5794;5794;7210;2181,983461
5868;4211;4211;6968;25296,71887
5869;5079;5079;1708;8333,71892
5870;5121;5121;9962;17796,68374
5871;4133;4133;2157;20756,31822
5872;5822;5822;1886;19164,00058
5873;5710;5710;9403;8346,588005
5874;6487;6487;5554;7186,856334
5875;4645;4645;9530;8444,236409
5876;5253;5253;990;6710,815526
5877;5319;5319;7780;485,1872569
5878;4954;4954;5721;45989,06936
5879;4320;4320;7759;10040,03825
5880;5627;5627;7219;11899,14819
5881;5468;5468;2210;43309,91737
5882;5251;5251;842;49099,55
5883;6333;6333;9376;14217,82943
5884;5998;5998;6725;33167,85169
5885;4001;4001;1668;22149,59011
5886;5981;5981;7229;32227,20948
5887;4663;4663;4284;3704,333121
5888;4536;4536;2012;40674,80252
5889;4683;4683;160;12437,51471
5890;6157;6157;3859;47635,15631
5891;6294;6294;4821;NULL
5892;5769;5769;3324;14630,50298
5893;5456;5456;2831;9448,346779
5894;5045;5045;316;96,35002357
5895;6133;6133;5559;17772,11359
5896;3019;3019;4821;14737,11089
5897;5174;5174;1597;36624,23523
5898;4552;4552;3333;8686,918257
5899;9138;9138;4650;29625,64185
5900;5472;5472;3892;27324,60367
5901;4831;4831;8227;14358,88047
5902;6398;6398;6389;21598,88377
5903;9173;9173;2672;42324,8277
5904;4971;4971;1806;34126,0262
5905;6008;6008;6503;5399,168029
5906;5199;5199;7049;32248,22263
5907;5324;5324;8756;4050,175475
5908;6138;6138;408;32201,10523
5909;5877;5877;8885;42051,74304
5910;5380;5380;5949;24623,45686
5911;5829;5829;57;5468,870749
5912;5100;5100;4871;5290,062099
5913;5937;5937;6676;7935,875542
5914;5355;5355;5380;2893,804807
5915;7836;7836;8445;34338,16316
5916;6052;6052;8188;27443,40774
5917;6120;6120;3057;34422,64308
5918;4674;4674;814;19468,86425
5919;5363;5363;9968;3210,417602
5920;3164;3164;4804;6198,623384
5921;3601;3601;6635;45246,53281
5922;5327;5327;5197;18704,88015
5923;5086;5086;6808;11507,18094
5924;5838;5838;7850;12859,20416
5925;4019;4019;5141;10698,56261
5926;5107;5107;8833;3166,180757
5927;7191;7191;9055;11307,97144
5928;5116;5116;9086;19067,65055
5929;5618;5618;9995;40574,47442
5930;5957;5957;4709;42449,74544
5931;5441;5441;9394;21820,00117
5932;4173;4173;4447;48023,89727
5933;1700;1700;1071;20859,54541
5934;6426;6426;3867;18664,46569
5935;9191;9191;8993;45681,15778
5936;3491;3491;5822;40300,26441
5937;5180;5180;8171;985,0896667
5938;7306;7306;7569;14973,5238
5939;5699;5699;222;8818,661402
5940;5995;5995;4620;919,6290518
5941;7831;7831;8474;18099,41464
5942;5674;5674;3875;26,10425
5943;2173;2173;3128;11652,59008
5944;6814;6814;4212;16051,34565
5945;5591;5591;3802;6968,643962
5946;5520;5520;9950;42345,09421
5947;6513;6513;6649;6694,62744
5948;6324;6324;7451;6554,541973
5949;5477;5477;1871;15758,18687
5950;4739;4739;7372;40328,70584
5951;5210;5210;1763;30314,46781
5952;5294;5294;783;17155,37099
5953;4530;4530;3365;5476,500655
5954;5644;5644;9847;23427,01846
5955;5621;5621;7257;32078,07086
5956;4485;4485;3029;45654,00032
5957;3758;3758;9582;10091,70283
5958;4574;4574;4823;29465,62354
5959;5539;5539;6665;23427,46359
5960;5422;5422;7670;2232,987272
5961;5615;5615;7994;20940,25119
5962;5187;5187;9670;34982,52492
5963;5504;5504;413;41626,63081
5964;5552;5552;4176;49601,9976
5965;5110;5110;6555;2803,45569
5966;6659;6659;5610;7444,97348
5967;4190;4190;3800;34430,51669
5968;7006;7006;2809;39271,40985
5969;5059;5059;6388;7212,647031
5970;2292;2292;2623;44037,89874
5971;5729;5729;17;26458,31808
5972;4107;4107;5489;19449,11928
5973;5844;5844;591;10650,20285
5974;9329;9329;5348;2290,78855
5975;6187;6187;6330;38099,20875
5976;5067;5067;2759;45220,42856
5977;7562;7562;2069;7052,29007
5978;5483;5483;2596;45455,83529
5979;3656;3656;4047;5890,560199
5980;5573;5573;5191;18353,4684
5981;4963;4963;2184;46471,55332
5982;5789;5789;1604;4753,429468
5983;4844;4844;7214;3309,463688
5984;5558;5558;2623;245,768577
5985;6587;6587;2946;12135,27762
5986;5870;5870;8610;4664,630189
5987;1679;1679;1081;42547,39661
5988;6819;6819;1224;47432,52694
5989;5707;5707;6610;36586,39483
5990;4242;4242;5964;27,15745942
5991;5509;5509;6240;30208,56158
5992;6182;6182;3348;21519,46613
5993;8081;8081;904;41546,06021
5994;8204;8204;2553;6585,674131
5995;5579;5579;6627;29979,37786
5996;2940;2940;8804;33116,88971
5997;5975;5975;3462;8399,473437
5998;4540;4540;8952;12050,59249
5999;4383;4383;7657;13247,88996
6000;5218;5218;8192;49523,67048
6001;3954;3954;6150;7914,577521
6002;5698;5698;3840;17423,21759
6003;4770;4770;1062;49341,89494
6004;4059;4059;9248;21720,28812
6005;5050;5050;7355;13870,38776
6006;6063;6063;6275;10865,34854
6007;5469;5469;192;6505,168139
6008;5752;5752;8018;3185,712105
6009;5007;5007;3516;35327,80972
6010;5136;5136;4497;36857,6423
6011;5620;5620;959;38601,71025
6012;5543;5543;6985;14635,86754
6013;5701;5701;775;23575,06334
6014;4671;4671;1474;5073,995192
6015;4551;4551;5485;5761,433954
6016;5022;5022;6389;16186,82172
6017;5242;5242;2455;31673,06123
6018;4646;4646;7790;41380,86224
6019;5460;5460;1230;37466,71997
6020;5876;5876;7946;48138,8255
6021;7674;7674;4528;14897,57687
6022;7377;7377;2575;36997,98975
6023;6905;6905;6199;2685,015021
6024;5390;5390;423;NULL
6025;6110;6110;6383;7185,489571
6026;5231;5231;6669;13829,33716
6027;6270;6270;4584;4938,851951
6028;6151;6151;8038;27903,05907
6029;6145;6145;8721;4064,528716
6030;5030;5030;7527;22311,41069
6031;4652;4652;9298;4982,319034
6032;4462;4462;3118;36820,95513
6033;5731;5731;4940;45001,69758
6034;5904;5904;5855;32207,94533
6035;8361;8361;9042;6366,889717
6036;4274;4274;8345;10438,89088
6037;5289;5289;541;29048,33573
6038;5142;5142;7967;5411,534526
6039;2826;2826;5269;31589,17557
6040;3219;3219;6672;36375,38081
6041;4929;4929;8418;1269,929088
6042;6291;6291;3064;48159,46205
6043;5499;5499;7709;39361,68451
6044;4704;4704;2113;12104,71723
6045;5744;5744;5005;49728,75253
6046;7202;7202;9256;11425,44721
6047;6169;6169;2572;15572,69404
6048;3341;3341;9431;47944,40279
6049;5245;5245;7069;36472,06502
6050;7192;7192;238;824,2401764
6051;3771;3771;6348;13792,55613
6052;5772;5772;5672;1443,82848
6053;6864;6864;7721;17018,6112
6054;6900;6900;9711;24583,87251
6055;5426;5426;3663;15109,06446
6056;5799;5799;3574;34626,09362
6057;7163;7163;7641;20916,58778
6058;7208;7208;639;14738,20257
6059;3456;3456;2864;42156,40537
6060;5295;5295;685;7890,950962
6061;5680;5680;1690;8931,535813
6062;5845;5845;2154;32962,28947
6063;4517;4517;9297;2440,639423
6064;5857;5857;5990;30874,30141
6065;6341;6341;5200;30345,49068
6066;1780;1780;7841;36,6871711
6067;6548;6548;2045;43600,01266
6068;6045;6045;4920;32427,92221
6069;7580;7580;2432;17208,17362
6070;4636;4636;7141;44635,10432
6071;4511;4511;5847;26713,09823
6072;5966;5966;4489;10775,2872
6073;6585;6585;2520;83,88566788
6074;5239;5239;4559;5005,481422
6075;5320;5320;9528;36196,79089
6076;4772;4772;1464;49979,36345
6077;5548;5548;4867;25535,89236
6078;5669;5669;4086;24893,27252
6079;5357;5357;5419;2956,262488
6080;5910;5910;7128;45760,04236
6081;5233;5233;4097;48256,64312
6082;6076;6076;5154;6994,449164
6083;5364;5364;969;41430,99405
6084;3519;3519;8483;3240,288539
6085;9174;9174;1178;8518,854556
6086;6994;6994;3625;3538,490554
6087;6477;6477;5397;19802,34392
6088;6001;6001;5229;20417,82507
6089;5747;5747;2192;17098,88087
6090;3578;3578;5467;21740,7961
6091;9093;9093;703;39522,3031
6092;6189;6189;9903;14310,13316
6093;4781;4781;5102;13255,12916
6094;8779;8779;4584;23698,2246
6095;5808;5808;4981;27443,845
6096;9097;9097;6264;18307,63962
6097;6028;6028;3768;45718,82263
6098;8193;8193;1718;8487,383094
6099;1264;1264;6913;31759,22655
6100;4985;4985;7164;49692,06536
6101;6358;6358;7210;17825,43455
6102;6137;6137;7653;33144,77184
6103;4066;4066;6998;30736,22916
6104;8243;8243;9929;41836,9607
6105;6079;6079;4391;24111,14195
6106;8148;8148;1859;3017,268937
6107;5962;5962;3152;1359,942812
6108;4327;4327;3162;12013,12978
6109;6432;6432;183;38387,08163
6110;6004;6004;2199;15129,70101
6111;7393;7393;8708;9090,201258
6112;5634;5634;3555;46023,31526
6113;6988;6988;5220;11781,94008
6114;4836;4836;5736;46396,36301
6115;6094;6094;6588;9634,307846
6116;910;910;6536;1937,086648
6117;8021;8021;1184;41531,29542
6118;5524;5524;814;49200,35088
6119;5702;5702;4812;22355,44686
6120;5458;5458;1574;26807,00013
6121;2368;2368;2444;30234,34325
6122;6983;6983;6817;23182,18759
6123;6782;6782;2728;15329,04134
6124;7049;7049;6966;45467,37752
6125;6660;6660;6437;5112,801215
6126;4938;4938;5944;12402,96506
6127;5737;5737;9388;47520,15804
6128;4767;4767;7937;26385,66106
6129;4619;4619;9578;27561,63642
6130;5860;5860;3264;17889,15126
6131;4803;4803;7696;4260,540825
6132;5635;5635;3148;17048,50926
6133;3610;3610;7173;43134,04597
6134;5965;5965;8256;3264,197127
6135;5473;5473;9919;27934,60781
6136;4523;4523;6445;15111,87128
6137;5247;5247;8157;26258,22
6138;5204;5204;1041;49594,03335
6139;5555;5555;4091;29129,14659
6140;4988;4988;9320;5501,585619
6141;6192;6192;473;2178,547742
6142;7221;7221;2235;7789,214145
6143;5631;5631;5045;32030,74345
6144;4381;4381;9993;1969,179861
6145;5489;5489;6759;12650,59484
6146;6123;6123;7148;43498,98784
6147;5755;5755;4683;2528,193082
6148;5792;5792;9366;16858,76614
6149;4694;4694;7996;14063,91676
6150;9651;9651;8445;25506,75835
6151;5467;5467;5079;26776,3442
6152;6238;6238;2953;46518,47174
6153;6057;6057;6907;36131,93624
6154;5918;5918;5339;4952,226419
6155;5501;5501;4720;19457,72212
6156;6925;6925;392;44643,24696
6157;7088;7088;4924;17815,7305
6158;7159;7159;32;35268,85164
6159;8086;8086;3491;36724,15949
6160;7650;7650;8447;11708,17689
6161;7793;7793;2471;5497,110894
6162;4968;4968;5215;24974,28175
6163;5197;5197;3584;34451,49336
6164;5440;5440;6920;20497,93036
6165;5732;5732;4503;10869,16018
6166;8016;8016;5560;42041,69199
6167;4955;4955;6383;2889,269289
6168;6740;6740;6964;8517,742953
6169;6126;6126;5818;18461,75521
6170;5905;5905;143;44522,43657
6171;3905;3905;8380;25678,86665
6172;4881;4881;143;41937,26207
6173;NULL;NULL;6723;20071,2043
6174;7230;7230;5492;16853,86124
6175;4903;4903;1101;24628,45239
6176;5592;5592;208;22445,1291
6177;4162;4162;1771;41151,44414
6178;7034;7034;2735;13359,86148
6179;6016;6016;206;32816,78268
6180;6201;6201;9289;11613,81337
6181;5541;5541;1261;9874,771982
6182;5016;5016;21;30661,3919
6183;8465;8465;9941;12321,74431
6184;4978;4978;1132;2054,878069
6185;5689;5689;8185;41112,80706
6186;5940;5940;4743;7742,069083
6187;5365;5365;6241;30916,57303
6188;4919;4919;1834;38181,81955
6189;7070;7070;3536;33806,47501
6190;6594;6594;9526;33291,36084
6191;4604;4604;1520;47296,14078
6192;6300;6300;8124;40989,36836
6193;5897;5897;NULL;12869,87386
6194;8310;8310;7550;17420,9697
6195;4331;4331;5645;4,474725576
6196;5739;5739;6848;27204,26599
6197;5978;5978;5258;23337,72079
6198;7316;7316;8652;11532,81308
6199;6122;6122;8126;41100,01968
6200;7892;7892;5489;20608,90285
6201;5379;5379;1199;40609,71855
6202;4794;4794;765;44010,45013
6203;6216;6216;7719;48397,01094
6204;6407;6407;3548;19541,48019
6205;2048;2048;7852;NULL
6206;9583;9583;65;49827,8917
6207;5362;5362;4936;34839,08213
6208;6822;6822;6231;26447,26745
6209;5545;5545;1414;19278,075
6210;5798;5798;4237;30323,77403
6211;7912;7912;4511;47012,59301
6212;5370;5370;8621;3491,802818
6213;6632;6632;2188;4455,869018
6214;6363;6363;9826;2452,068963
6215;4514;4514;4203;25110,34611
6216;5730;5730;7186;1833,404904
6217;5878;5878;2450;24835,71899
6218;5037;5037;5275;12652,53744
6219;7411;7411;2451;32396,61529
6220;5717;5717;8735;29385,1233
6221;6504;6504;9761;3127,0911
6222;5846;5846;9319;11125,11897
6223;6698;6698;4549;14707,44974
6224;6155;6155;3428;24711,26794
6225;5463;5463;6292;35170,39436
6226;3801;3801;8624;47226,29578
6227;7130;7130;255;34689,49829
6228;6901;6901;2593;29067,38821
6229;6526;6526;1078;2650,234593
6230;5696;5696;8645;16849,38651
6231;2772;2772;5843;47424,18639
6232;7108;7108;1557;49107,40831
6233;4527;4527;3646;29618,63106
6234;4564;4564;7246;22259,8418
6235;5753;5753;9008;12207,87983
6236;3521;3521;8523;21004,09482
6237;5397;5397;3542;15864,32185
6238;5119;5119;6474;32264,38096
6239;899;899;2088;42780,26411
6240;NULL;NULL;1067;2226,986365
6241;6175;6175;3249;6273,724933
6242;6615;6615;8513;31294,80164
6243;6164;6164;4826;11638,49803
6244;5663;5663;7597;7858,045519
6245;7790;7790;9026;36793,882
6246;1543;1543;904;29799,55803
6247;5288;5288;9332;42840,27177
6248;4948;4948;8298;38537,29939
6249;7029;7029;3347;37759,52774
6250;7123;7123;8460;15587,5648
6251;8781;8781;4398;25168,75573
6252;5267;5267;9983;14551,72855
6253;4814;4814;6200;40941,1055
6254;4208;4208;9391;32147,68978
6255;8598;8598;5729;37972,92858
6256;7293;7293;1880;9483,783883
6257;6711;6711;6217;25902,26881
6258;5893;5893;4291;19299,18219
6259;5823;5823;7256;NULL
6260;3452;3452;9229;13226,61658
6261;5871;5871;9810;22315,18441
6262;3454;3454;2342;NULL
6263;5720;5720;5152;15138,39341
6264;5222;5222;2770;5771,693916
6265;4907;4907;8395;23797,03285
6266;7052;7052;2953;2428,688483
6267;457;457;4975;32899,58764
6268;4401;4401;4943;47905,1847
6269;5334;5334;818;23873,17176
6270;6394;6394;5680;32196,02722
6271;6638;6638;3643;40244,18913
6272;4635;4635;5976;4106,251292
6273;5263;5263;3187;35969,08305
6274;8977;8977;1383;42571,33803
6275;4835;4835;5486;19872,27333
6276;9135;9135;1248;30169,62892
6277;5941;5941;4492;23111,39837
6278;5481;5481;6953;21832,28946
6279;6118;6118;4402;49486,62093
6280;6346;6346;5387;NULL
6281;5217;5217;9293;6849,404218
6282;7155;7155;1958;37917,38594
6283;6779;6779;9246;5370,836335
6284;3764;3764;2619;4386,024016
6285;6892;6892;4247;46152,19889
6286;4193;4193;5860;41307,86047
6287;4386;4386;5357;37062,6698
6288;6773;6773;4256;41680,63078
6289;7881;7881;1517;32872,45784
6290;3085;3085;7127;8166,302814
6291;6281;6281;2306;47470,94128
6292;7405;7405;9251;34286,91322
6293;5889;5889;9219;2724,095947
6294;5384;5384;2859;45101,82601
6295;5928;5928;1258;46565,13966
6296;5302;5302;906;19037,76439
6297;6113;6113;3360;20465,0797
6298;7379;7379;2056;37088,59295
6299;6596;6596;9203;502,0310173
6300;4888;4888;6072;7497,768783
6301;5681;5681;5930;9209,80955
6302;3991;3991;4389;24958,45788
6303;5595;5595;7480;38888,6973
6304;5535;5535;7668;5926,38627
6305;6727;6727;4816;10644,24455
6306;4028;4028;8422;48293,11026
6307;5899;5899;6796;33653,27645
6308;6495;6495;4816;29618,48175
6309;6033;6033;3905;32597,4177
6310;5716;5716;4481;44679,45522
6311;6083;6083;7388;10771,47658
6312;5788;5788;9265;9036,291418
6313;5540;5540;9889;16140,63911
6314;4923;4923;1868;NULL
6315;5662;5662;9937;9997,162949
6316;5512;5512;7852;19052,8646
6317;5924;5924;3097;31381,79625
6318;6467;6467;2533;7855,78024
6319;5774;5774;8524;17929,16039
6320;5931;5931;2534;18986,19452
6321;5677;5677;7596;14463,83345
6322;6405;6405;718;36734,36306
6323;8041;8041;3425;10748,0577
6324;6233;6233;3691;27,12979914
6325;4366;4366;3373;39738,88189
6326;6509;6509;4392;26402,23048
6327;5388;5388;6758;47909,114
6328;6309;6309;327;37520,09319
6329;5356;5356;125;9004,425285
6330;6845;6845;4579;39403,94339
6331;5225;5225;7889;23533,57364
6332;4120;4120;2436;49407,19362
6333;5298;5298;7751;43081,03597
6334;4975;4975;8331;22609,36735
6335;6452;6452;9458;14334,52068
6336;7082;7082;4903;40276,81138
6337;4513;4513;4478;31890,94634
6338;5682;5682;1578;49028,68865
6339;5809;5809;7803;49444,45007
6340;25;25;5825;43741,77947
6341;6685;6685;9065;47859,08863
6342;7030;7030;541;7654,584016
6343;6295;6295;350;7444,188049
6344;5272;5272;7037;9083,213079
6345;4941;4941;9740;38193,00262
6346;4248;4248;3042;47394,82624
6347;5567;5567;9362;38434,64986
6348;7641;7641;7351;18146,27411
6349;5062;5062;2923;42726,933
6350;5348;5348;3407;26048,96141
6351;6391;6391;7810;15183,34342
6352;6074;6074;826;11181,98415
6353;4795;4795;3533;2535,919311
6354;5293;5293;6668;18102,39843
6355;5182;5182;8476;36038,19757
6356;6181;6181;5211;20763,40572
6357;7039;7039;963;48461,75185
6358;7573;7573;3788;24931,32808
6359;5113;5113;4294;49149,81541
6360;3288;3288;423;29524,15579
6361;7065;7065;1664;12735,13055
6362;2439;2439;6469;10773,01708
6363;5569;5569;4691;24648,85117
6364;7462;7462;9326;40214,53836
6365;4959;4959;6593;9063,844061
6366;5793;5793;4952;45272,2616
6367;4344;4344;1513;17690,4406
6368;5848;5848;1558;36426,92407
6369;2818;2818;2411;1806,118433
6370;9117;9117;5033;19720,35157
6371;6217;6217;3373;37161,91826
6372;5741;5741;1519;32353,1076
6373;5167;5167;4730;8411,330175
6374;8281;8281;2698;24187,38092
6375;6104;6104;3470;21127,10589
6376;7333;7333;7055;6809,24943
6377;5780;5780;368;29290,17501
6378;7207;7207;6389;1664,844622
6379;6345;6345;3952;11834,12718
6380;7394;7394;331;42344,05565
6381;6316;6316;5030;37967,58062
6382;6136;6136;9408;29762,83989
6383;5796;5796;7404;44793,16019
6384;9422;9422;6719;32955,46387
6385;7622;7622;6769;24220,59997
6386;5923;5923;7062;12351,58949
6387;5367;5367;8903;46871,27431
6388;5020;5020;1082;24978,63754
6389;5258;5258;9856;36571,16978
6390;8498;8498;4246;43571,11496
6391;7998;7998;3939;41815,05954
6392;5955;5955;690;NULL
6393;6421;6421;7284;6959,618259
6394;4762;4762;7380;49878,87323
6395;6388;6388;4161;19920,29428
6396;7292;7292;2595;31006,64892
6397;9919;9919;5851;37086,07156
6398;3482;3482;1024;33005,73285
6399;6075;6075;444;17229,64969
6400;4764;4764;4787;19,36901827
