it_id;it_ca_id;it_lo_id;it_serialnumber;it_code;it_barcode;it_expirydate;it_description;it_manufacturer;it_price;it_qtity
4179;2385;2385;66152;ZDP3LI2AI2UP77JS6FZX                              ;292627661;14/07/2015 7:02;gravis gravis transit. transit. et                ;2KMQ7INGZ7S1V2Q                                   ;745,9884066;265
4180;4004;4004;82515;51HTUCYQMM3EXPJBKR2R                              ;198643476;5/04/2005 20:18;transit. vantis. dolorum plorum                   ;NULL;415,8489334;9267
4181;4405;4405;68750;PY3U5KCYQJCZFTB89R63                              ;221466582;26/04/2007 18:26;esset esset habitatio                             ;47471SL7OOUJKZ0XYFUWCD70                          ;1999,115232;9565
4182;4707;4707;65778;VFQB9HZHLNW5OG3DZORM                              ;550814721;19/08/2015 19:40;quad e quoque venit. pars e                       ;XNJUE0ULLUVL4M9YE1                                ;1182,350276;1356
4183;3157;3157;31350;V3REIW82BZWNDTJCJV2C                              ;857646963;2/06/2005 19:17;et et gravis funem.                               ;N3W06V2G8URR03R45                                 ;583,9916331;3814
4184;4751;4751;39477;5VGURD7U92EHR0BZXRLR                              ;592479880;5/12/2013 9:34;cognitio, brevens,                                ;D9O0XY45BTTKYXBOCC0MDZCJM                         ;1793,741953;1256
4185;3919;3919;23451;9N0HAMJ1GSPABQ8AKQJ0                              ;283016804;30/06/2012 4:58;si vantis. quorum                                 ;U3VHDH4W1SUN6                                     ;1490,312078;3379
4186;4710;4710;62380;1XH6MT7CL4HK2V7FCGQO                              ;526976440;27/03/2012 17:27;transit. rarendum quo                             ;V1J8NOWTGBR                                       ;1739,587281;8137
4187;4900;4900;67782;T9P7F93OC02R68QIBNTC                              ;685656361;26/11/2005 20:20;apparens apparens                                 ;4IOEX4D541ATGBF1WIU                               ;292,3443086;9243
4188;4857;4857;99711;UO7P8V0V89SCE7NSY6J3                              ;591549264;2/08/2008 17:43;quo, gravis novum                                 ;63RBF3VYV0MJQZ                                    ;1035,425801;1297
4189;1208;1208;33188;94ETWNGW0SXB5ZLHH6E3                              ;791212327;26/03/2010 22:17;delerium. pars estis                              ;M7NUP90STRQSB8UWXH17                              ;772,3455256;9623
4190;4828;4828;19062;4QAFR03QCH980LKTWC7J                              ;438083275;27/01/2015 23:07;et non linguens fecit.                            ;QDZU9FA3EQ2GYST8N4F6AXKOA                         ;1929,031929;2586
4191;3600;3600;60310;7GU0981AH050U4D4E5MD                              ;328346005;6/01/2007 8:01;quoque venit. pladior                             ;P13P2PSBWUO0GUQPF                                 ;1763,62703;670
4192;4658;4658;64148;OBO24E1OLU6JVX9FEHR1                              ;480227724;9/10/2011 12:54;vobis in Et non                                   ;NBCF0O9CM0QTSAJOP8ZPNDOMW                         ;953,893404;8107
4193;4083;4083;95717;VG486G6OI6L6RI56Y5T0                              ;308062016;4/12/2012 12:21;quo, fecit. egreddior                             ;KNOLGLIJ0Y                                        ;1378,17025;6134
4194;4938;4938;31242;W5YGY74PZNUBRTVJTXYU                              ;750944088;17/12/2012 4:47;si fecundio, quoque quo plorum                    ;90FFQ2RK21EGR4HPPCANQJ                            ;428,7252177;8915
4195;3549;3549;48477;2NLC3E48GCX1TZA5R792                              ;226066357;7/10/2015 9:15;quoque vobis in                                   ;4MO1K5B89LHF7KAXBX1TX66WG                         ;221,8566864;6094
4196;5043;5043;99402;IJQV0P9M47V5MTIC4VSZ                              ;602323486;16/01/2009 4:40;fecundio, estum. et                               ;VS6QBHQZBS                                        ;838,6200121;3188
4197;5097;5097;98805;JBXAXUKE1QPS0K4VH2PU                              ;584509718;28/03/2008 9:16;gravis vantis. cognitio, fecundio,                ;07FRS4V9O95FFZPOP3XGRKKAI                         ;627,6240147;1771
4198;3800;3800;98488;B42W75SSNCG2IZ7TL2VP                              ;684990374;18/10/2013 12:25;brevens, linguens                                 ;I90P88HVAQM251BMSPQDRRLT1                         ;750,0464612;1737
4199;3398;3398;80212;2H6CL9EHMS35V77UDQOR                              ;953546276;2/09/2012 21:22;pladior glavans                                   ;DC9GM49QLL9                                       ;1186,826284;20
4200;3126;3126;42857;ED8PIKX2W0T4C9NVJLWE                              ;21693810;21/03/2007 7:53;parte eudis quo si                                ;1XYJOZ1MYW                                        ;1935,028675;5252
4201;5012;5012;29795;0KDXNRZY7C7XNO3YN2OH                              ;927047633;15/03/2005 19:02;quo essit. fecit.                                 ;4SUK5ARN7NBU4LU3ITEFPDS                           ;1656,669185;8378
4202;4402;4402;89361;QS90IYJZU5RD9DTVRVTX                              ;963630580;30/08/2007 0:49;apparens egreddior quo                            ;TF82MREYH84NRK                                    ;1110,346569;5077
4203;4820;4820;2554;POM7OLKXWI8XVAR3X4TG                              ;704774679;26/10/2010 12:21;regit, non nomen                                  ;GUX1CP2TXUWITJGER06RQ2O1                          ;683,0074474;7215
4204;3720;3720;35019;C7FKDB93V7UJB14MSTDZ                              ;217806730;13/03/2015 2:49;novum apparens si                                 ;8DDWG6CXPYLRCGZQLB                                ;192,9025176;1224
4205;3516;3516;97735;YMJGD22RTQ0H5CH7NB9B                              ;83513953;4/11/2012 13:40;habitatio e transit. fecit.                       ;Q9KE0TDNLTDD6WL3BPWGNJ                            ;1630,709366;3399
4206;3454;3454;24058;0ADDK9NH5BGGWEKV3Z87                              ;890699792;15/07/2005 14:11;Pro gravis e Et sed                               ;4LVNFJ604RGB6NZC                                  ;1947,642646;7888
4207;4426;4426;89369;1HU25PME5I3O8XB62TTE                              ;83787955;30/01/2012 22:51;eudis Quad Tam vobis et                           ;3JQ4BKEVQCO1OUK6OGS56Y3F                          ;1196,412589;8220
4208;4752;4752;91821;OFJ09XWCJB04HYTIAFK0                              ;218338685;15/07/2006 13:07;bono eudis linguens                               ;9MQKEFBCTD4TG                                     ;255,2510808;9324
4209;4671;4671;59742;ZSCSNG9O16FS2D2B2WRQ                              ;514173008;13/06/2008 8:52;sed e plorum fecit. pars                          ;1GRO6HYFWV5I7                                     ;1965,344273;6273
4210;3673;3673;21900;M72KQZHOSD8D7PM68MGM                              ;971961566;19/10/2015 20:27;essit. dolorum quoque                             ;6X4GBB2XOBBXDOVHFD7NRP                            ;907,9715213;7240
4211;3399;3399;14333;I4LBFLR68JSA0CLA8WHR                              ;339666163;15/02/2012 22:34;Tam quad funem. plurissimum                       ;AWXUTQUFW846V8OH4Q3                               ;1864,230175;8630
4212;5131;5131;84497;8T6FVNF4U9B3D42H8BDQ                              ;284859329;11/01/2008 20:22;gravum sed in nomen                               ;FC949KEFRBJFH                                     ;1459,50734;8685
4213;5121;5121;97611;KUG36C1W0PYVO9BEWKXC                              ;696474087;17/09/2014 2:32;quo vobis eggredior. imaginator                   ;UJEH87TVFO9IZ9RV2                                 ;1254,193556;1754
4214;3983;3983;86578;D9H6M8ISZL40HOYQBOBD                              ;202101174;20/09/2015 19:25;trepicandor eudis plorum regit,                   ;NULL;1227,158256;9355
4215;4322;4322;28192;UKC8PVR2CRGEF6KZWK4I                              ;247780334;27/09/2009 10:55;non gravis Tam linguens imaginator                ;OWYXMTK9BEN                                       ;353,5833668;1439
4216;3750;3750;68864;04UU7LCOKVMYUJO4YXDR                              ;836174759;25/08/2015 3:57;Et novum estum. fecundio,                         ;OOODE43NHVYKWLVR                                  ;1696,485396;8367
4217;4415;4415;56704;MTOM2HEQE36U4TGIDH9F                              ;NULL;26/01/2013 20:55;in nomen vobis et e                               ;5OW8NRKJWWKWZWE7                                  ;975,2889513;3252
4218;2481;2481;NULL;SVTFKMVUYNRRDEA6743Y                              ;529172627;14/07/2011 5:18;egreddior quad Id                                 ;ZKUMUMSEESYE                                      ;437,1894013;4812
4219;5086;5086;56224;5SF3QQ8MKF3BBUYU6IUI                              ;757832185;12/02/2009 2:01;Et sed habitatio quo                              ;1YSP5QRC1X3TH8IQIZJC2LAXX                         ;587,8673804;7359
4220;3571;3571;51011;GFF2QE5B5D5HHM3DCTWN                              ;174039304;13/12/2011 0:52;vantis. Sed vobis                                 ;13T8YM5VUM3AQNGIYMQTD                             ;1124,612249;8384
4221;4124;4124;13671;E8NG2KCB1M9F0PC000C3                              ;468359469;11/06/2005 23:57;quo, et quartu quad                               ;AOVSE1YFNVRUPOISYGO                               ;964,4699585;4450
4222;3953;3953;58172;E2XUU7UGUOYVO17RMOUS                              ;305992588;21/12/2005 6:01;quad fecundio, quad regit,                        ;DVM89WWJNN64XNT5                                  ;1268,825172;7211
4223;2775;2775;53206;4QW1GXQDBTKJXZ6QL8CH                              ;289308897;4/04/2008 13:18;ut volcans gravis                                 ;683XFZ8IWYRZ5O95R0E1                              ;1182,765168;9113
4224;2880;2880;98282;6XAKCN59DBHAA9B0TD94                              ;858100742;2/05/2005 4:49;regit, quo, sed                                   ;JH5ERZPNW2UDFS8                                   ;1118,95952;7326
4225;3519;3519;49364;IVEBQ1111GHA5YSLG39L                              ;859920140;10/08/2013 23:34;novum quad novum                                  ;OYWEPCY4KHZXZ6MF                                  ;316,5909892;5150
4226;3642;3642;65644;XH28MQUPRU2DQN2W9LL3                              ;452936743;6/07/2007 12:55;funem. quartu eggredior.                          ;PMQYINZJVZVXMQW1K32HMX6J                          ;1080,281304;9548
4227;4839;4839;88525;BV005BJFD90IZKDC24B6                              ;158178249;11/05/2005 23:34;volcans quad parte et                             ;U90SNQFF8P5HM5BWVUD27XR3V                         ;10,86740103;9972
4228;4823;4823;57436;ALEXEAPP7HNHWLM18HEB                              ;415466990;23/04/2006 2:24;egreddior quad Id homo,                           ;3KXHSG6YODZQ79FHD0Q                               ;948,258718;378
4229;5048;5048;24551;DK2UR2PK6H9WW19M2R0T                              ;639532287;15/10/2015 2:35;eggredior. sed Quad                               ;YXQKQ2THSWIWW9NVH                                 ;796,2212585;4547
4230;4583;4583;23142;6SC13YRATNXV1W0B2M70                              ;321522772;10/03/2012 21:45;NULL;XPBOHXX4N4MPK                                     ;1923,685295;6049
4231;4190;4190;18400;00DKZKCF5PDHK7SQTN4X                              ;875163083;19/04/2006 5:46;sed gravis brevens, fecit,                        ;CCG5TCQPMP5RV                                     ;1787,519397;4854
4232;4518;4518;21912;CUC1V58A04TSL6RYG3EF                              ;674308628;9/10/2007 16:59;eudis funem. nomen                                ;UYMKZM3189GTNMFOU2CRKJSH                          ;1600,701902;4068
4233;4810;4810;97263;NXJDGO8L8Z32UN51J4F3                              ;537551902;29/09/2009 4:36;vantis. quad in                                   ;4072LIP2UAOI2QXNA46P0P4AY                         ;864,4972205;6917
4234;4142;4142;71223;5LKOZ10RDJPIGPWTNEG0                              ;917509779;25/04/2013 23:08;quo, egreddior transit. Id quartu                 ;2F4IA64IVMVZ                                      ;810,9597316;5014
4235;4369;4369;61322;S4PQQIMXWZZCOICYPHN8                              ;244076874;22/01/2005 1:15;si homo, apparens et                              ;RQRSCQ6SCE39FLS1                                  ;759,179748;888
4236;4831;4831;94531;UFDKEY97WPY2GCGUY8IE                              ;649794906;27/08/2015 17:37;volcans quoque et cognitio,                       ;VX4RFAYCZIDJUBSBHFY                               ;888,7686631;4487
4237;4653;4653;5760;GKQ6R6KUYXSSVXPB5CKD                              ;396965082;25/10/2009 7:19;volcans Quad nomen                                ;XSJR1Q108VKCHFRXUUBGTF                            ;499,3428283;4141
4238;4531;4531;11275;090986V3Q85TYEVNENRO                              ;83721868;22/03/2006 16:27;in et imaginator                                  ;8T9H2BXX6TSH2ECQP8X3                              ;391,0891155;2590
4239;5148;5148;5977;XS6AKERJSVX15FAPWI0O                              ;326875296;31/01/2006 19:54;regit, quoque pars                                ;X02EKUHN3HFHFAYR8YPBXEIO                          ;163,0325868;7858
